Model,DPO3034
Firmware Version,2.16

Point Format,Y,,
1.6464000e-06,0.148,0.106,0.052
1.6468000e-06,0.148,0.106,0.054
1.6472000e-06,0.15,0.106,0.054
1.6476000e-06,0.144,0.102,0.054
1.6480000e-06,0.142,0.102,0.054
1.6484000e-06,0.142,0.1,0.05
1.6488000e-06,0.142,0.098,0.048
1.6492000e-06,0.14,0.096,0.05
1.6496000e-06,0.14,0.094,0.052
1.6500000e-06,0.138,0.096,0.052
1.6504000e-06,0.134,0.096,0.052
1.6508000e-06,0.132,0.094,0.054
1.6512000e-06,0.132,0.096,0.054
1.6516000e-06,0.132,0.098,0.054
1.6520000e-06,0.136,0.096,0.052
1.6524000e-06,0.136,0.094,0.052
1.6528000e-06,0.134,0.096,0.052
1.6532000e-06,0.136,0.1,0.056
1.6536000e-06,0.138,0.102,0.05
1.6540000e-06,0.138,0.1,0.05
1.6544000e-06,0.138,0.102,0.052
1.6548000e-06,0.14,0.106,0.056
1.6552000e-06,0.14,0.106,0.054
1.6556000e-06,0.142,0.102,0.052
1.6560000e-06,0.142,0.102,0.05
1.6564000e-06,0.144,0.104,0.05
1.6568000e-06,0.146,0.106,0.05
1.6572000e-06,0.144,0.1,0.054
1.6576000e-06,0.144,0.1,0.052
1.6580000e-06,0.144,0.1,0.05
1.6584000e-06,0.142,0.098,0.054
1.6588000e-06,0.138,0.1,0.052
1.6592000e-06,0.138,0.096,0.05
1.6596000e-06,0.138,0.096,0.05
1.6600000e-06,0.136,0.096,0.048
1.6604000e-06,0.136,0.096,0.05
1.6608000e-06,0.134,0.098,0.052
1.6612000e-06,0.134,0.098,0.05
1.6616000e-06,0.136,0.098,0.046
1.6620000e-06,0.136,0.094,0.052
1.6624000e-06,0.136,0.094,0.052
1.6628000e-06,0.138,0.096,0.05
1.6632000e-06,0.142,0.096,0.05
1.6636000e-06,0.138,0.096,0.052
1.6640000e-06,0.138,0.096,0.052
1.6644000e-06,0.138,0.1,0.052
1.6648000e-06,0.138,0.102,0.054
1.6652000e-06,0.142,0.102,0.056
1.6656000e-06,0.142,0.102,0.056
1.6660000e-06,0.138,0.104,0.052
1.6664000e-06,0.142,0.104,0.05
1.6668000e-06,0.146,0.102,0.048
1.6672000e-06,0.144,0.102,0.054
1.6676000e-06,0.144,0.1,0.052
1.6680000e-06,0.142,0.1,0.054
1.6684000e-06,0.144,0.1,0.05
1.6688000e-06,0.14,0.096,0.052
1.6692000e-06,0.142,0.098,0.052
1.6696000e-06,0.14,0.098,0.05
1.6700000e-06,0.138,0.1,0.05
1.6704000e-06,0.138,0.096,0.052
1.6708000e-06,0.136,0.098,0.052
1.6712000e-06,0.134,0.1,0.05
1.6716000e-06,0.136,0.096,0.046
1.6720000e-06,0.138,0.094,0.05
1.6724000e-06,0.136,0.094,0.052
1.6728000e-06,0.138,0.094,0.052
1.6732000e-06,0.138,0.094,0.048
1.6736000e-06,0.138,0.1,0.048
1.6740000e-06,0.138,0.1,0.05
1.6744000e-06,0.14,0.1,0.056
1.6748000e-06,0.142,0.1,0.054
1.6752000e-06,0.144,0.102,0.054
1.6756000e-06,0.144,0.104,0.056
1.6760000e-06,0.144,0.104,0.054
1.6764000e-06,0.146,0.1,0.05
1.6768000e-06,0.148,0.096,0.056
1.6772000e-06,0.144,0.098,0.054
1.6776000e-06,0.144,0.096,0.052
1.6780000e-06,0.142,0.098,0.054
1.6784000e-06,0.144,0.098,0.052
1.6788000e-06,0.138,0.1,0.052
1.6792000e-06,0.14,0.096,0.05
1.6796000e-06,0.138,0.1,0.052
1.6800000e-06,0.138,0.1,0.052
1.6804000e-06,0.136,0.096,0.052
1.6808000e-06,0.138,0.098,0.052
1.6812000e-06,0.14,0.1,0.05
1.6816000e-06,0.138,0.1,0.05
1.6820000e-06,0.136,0.098,0.048
1.6824000e-06,0.14,0.098,0.052
1.6828000e-06,0.136,0.1,0.052
1.6832000e-06,0.134,0.1,0.052
1.6836000e-06,0.134,0.1,0.052
1.6840000e-06,0.138,0.102,0.052
1.6844000e-06,0.138,0.102,0.052
1.6848000e-06,0.138,0.102,0.05
1.6852000e-06,0.138,0.1,0.05
1.6856000e-06,0.142,0.102,0.054
1.6860000e-06,0.142,0.098,0.052
1.6864000e-06,0.142,0.1,0.052
1.6868000e-06,0.14,0.098,0.05
1.6872000e-06,0.138,0.096,0.05
1.6876000e-06,0.14,0.094,0.05
1.6880000e-06,0.14,0.094,0.05
1.6884000e-06,0.138,0.096,0.05
1.6888000e-06,0.138,0.096,0.05
1.6892000e-06,0.136,0.096,0.052
1.6896000e-06,0.138,0.096,0.052
1.6900000e-06,0.134,0.102,0.052
1.6904000e-06,0.138,0.102,0.052
1.6908000e-06,0.14,0.1,0.05
1.6912000e-06,0.14,0.096,0.052
1.6916000e-06,0.14,0.1,0.052
1.6920000e-06,0.138,0.1,0.054
1.6924000e-06,0.14,0.1,0.05
1.6928000e-06,0.144,0.1,0.048
1.6932000e-06,0.142,0.102,0.054
1.6936000e-06,0.14,0.1,0.054
1.6940000e-06,0.14,0.106,0.052
1.6944000e-06,0.144,0.106,0.052
1.6948000e-06,0.142,0.104,0.054
1.6952000e-06,0.144,0.1,0.056
1.6956000e-06,0.144,0.096,0.056
1.6960000e-06,0.14,0.096,0.05
1.6964000e-06,0.142,0.092,0.048
1.6968000e-06,0.14,0.096,0.05
1.6972000e-06,0.138,0.094,0.056
1.6976000e-06,0.14,0.098,0.052
1.6980000e-06,0.138,0.098,0.052
1.6984000e-06,0.138,0.1,0.052
1.6988000e-06,0.142,0.102,0.052
1.6992000e-06,0.14,0.102,0.052
1.6996000e-06,0.134,0.102,0.054
1.7000000e-06,0.138,0.102,0.056
1.7004000e-06,0.142,0.102,0.054
1.7008000e-06,0.14,0.102,0.052
1.7012000e-06,0.14,0.1,0.054
1.7016000e-06,0.14,0.102,0.058
1.7020000e-06,0.138,0.102,0.054
1.7024000e-06,0.138,0.106,0.054
1.7028000e-06,0.138,0.108,0.054
1.7032000e-06,0.138,0.108,0.056
1.7036000e-06,0.138,0.108,0.058
1.7040000e-06,0.14,0.104,0.054
1.7044000e-06,0.142,0.102,0.054
1.7048000e-06,0.142,0.102,0.058
1.7052000e-06,0.14,0.102,0.056
1.7056000e-06,0.14,0.1,0.054
1.7060000e-06,0.144,0.096,0.056
1.7064000e-06,0.144,0.098,0.054
1.7068000e-06,0.142,0.096,0.052
1.7072000e-06,0.14,0.096,0.052
1.7076000e-06,0.14,0.096,0.052
1.7080000e-06,0.138,0.096,0.056
1.7084000e-06,0.138,0.1,0.054
1.7088000e-06,0.142,0.102,0.054
1.7092000e-06,0.14,0.1,0.054
1.7096000e-06,0.14,0.1,0.056
1.7100000e-06,0.138,0.1,0.056
1.7104000e-06,0.138,0.102,0.058
1.7108000e-06,0.138,0.1,0.056
1.7112000e-06,0.138,0.106,0.058
1.7116000e-06,0.14,0.106,0.058
1.7120000e-06,0.14,0.106,0.056
1.7124000e-06,0.138,0.104,0.058
1.7128000e-06,0.138,0.106,0.058
1.7132000e-06,0.14,0.108,0.056
1.7136000e-06,0.136,0.106,0.058
1.7140000e-06,0.138,0.102,0.056
1.7144000e-06,0.138,0.102,0.056
1.7148000e-06,0.14,0.1,0.054
1.7152000e-06,0.142,0.102,0.058
1.7156000e-06,0.14,0.098,0.06
1.7160000e-06,0.142,0.1,0.054
1.7164000e-06,0.14,0.098,0.056
1.7168000e-06,0.138,0.102,0.054
1.7172000e-06,0.14,0.1,0.052
1.7176000e-06,0.14,0.096,0.058
1.7180000e-06,0.14,0.098,0.056
1.7184000e-06,0.142,0.102,0.056
1.7188000e-06,0.142,0.102,0.056
1.7192000e-06,0.142,0.102,0.058
1.7196000e-06,0.138,0.102,0.058
1.7200000e-06,0.138,0.102,0.058
1.7204000e-06,0.138,0.102,0.056
1.7208000e-06,0.136,0.106,0.056
1.7212000e-06,0.136,0.102,0.056
1.7216000e-06,0.136,0.106,0.058
1.7220000e-06,0.136,0.108,0.054
1.7224000e-06,0.136,0.108,0.06
1.7228000e-06,0.136,0.108,0.058
1.7232000e-06,0.136,0.108,0.058
1.7236000e-06,0.136,0.106,0.058
1.7240000e-06,0.138,0.102,0.058
1.7244000e-06,0.14,0.1,0.06
1.7248000e-06,0.138,0.102,0.062
1.7252000e-06,0.138,0.104,0.058
1.7256000e-06,0.138,0.1,0.058
1.7260000e-06,0.142,0.102,0.058
1.7264000e-06,0.144,0.102,0.058
1.7268000e-06,0.144,0.102,0.058
1.7272000e-06,0.148,0.1,0.06
1.7276000e-06,0.144,0.1,0.056
1.7280000e-06,0.142,0.1,0.058
1.7284000e-06,0.144,0.102,0.058
1.7288000e-06,0.146,0.098,0.056
1.7292000e-06,0.142,0.098,0.06
1.7296000e-06,0.142,0.098,0.06
1.7300000e-06,0.142,0.102,0.06
1.7304000e-06,0.144,0.102,0.058
1.7308000e-06,0.138,0.1,0.06
1.7312000e-06,0.14,0.102,0.062
1.7316000e-06,0.142,0.104,0.06
1.7320000e-06,0.14,0.108,0.06
1.7324000e-06,0.138,0.106,0.058
1.7328000e-06,0.138,0.106,0.06
1.7332000e-06,0.136,0.104,0.06
1.7336000e-06,0.136,0.106,0.064
1.7340000e-06,0.134,0.106,0.062
1.7344000e-06,0.138,0.106,0.062
1.7348000e-06,0.134,0.104,0.058
1.7352000e-06,0.138,0.104,0.058
1.7356000e-06,0.138,0.104,0.06
1.7360000e-06,0.138,0.102,0.064
1.7364000e-06,0.142,0.1,0.064
1.7368000e-06,0.146,0.102,0.058
1.7372000e-06,0.144,0.104,0.058
1.7376000e-06,0.142,0.106,0.062
1.7380000e-06,0.144,0.102,0.062
1.7384000e-06,0.146,0.102,0.062
1.7388000e-06,0.148,0.102,0.06
1.7392000e-06,0.144,0.104,0.06
1.7396000e-06,0.148,0.106,0.06
1.7400000e-06,0.146,0.106,0.062
1.7404000e-06,0.142,0.104,0.062
1.7408000e-06,0.138,0.108,0.064
1.7412000e-06,0.14,0.106,0.064
1.7416000e-06,0.138,0.106,0.068
1.7420000e-06,0.136,0.104,0.066
1.7424000e-06,0.136,0.104,0.064
1.7428000e-06,0.136,0.106,0.064
1.7432000e-06,0.134,0.104,0.062
1.7436000e-06,0.134,0.102,0.06
1.7440000e-06,0.136,0.104,0.066
1.7444000e-06,0.136,0.108,0.064
1.7448000e-06,0.136,0.106,0.064
1.7452000e-06,0.136,0.102,0.064
1.7456000e-06,0.136,0.102,0.064
1.7460000e-06,0.14,0.104,0.062
1.7464000e-06,0.146,0.106,0.062
1.7468000e-06,0.146,0.106,0.06
1.7472000e-06,0.146,0.102,0.062
1.7476000e-06,0.148,0.1,0.06
1.7480000e-06,0.15,0.102,0.062
1.7484000e-06,0.148,0.106,0.062
1.7488000e-06,0.146,0.106,0.064
1.7492000e-06,0.15,0.106,0.064
1.7496000e-06,0.146,0.106,0.064
1.7500000e-06,0.144,0.108,0.064
1.7504000e-06,0.142,0.112,0.066
1.7508000e-06,0.144,0.106,0.066
1.7512000e-06,0.14,0.106,0.066
1.7516000e-06,0.138,0.106,0.06
1.7520000e-06,0.134,0.108,0.062
1.7524000e-06,0.136,0.106,0.064
1.7528000e-06,0.136,0.102,0.064
1.7532000e-06,0.134,0.1,0.064
1.7536000e-06,0.132,0.102,0.06
1.7540000e-06,0.132,0.106,0.062
1.7544000e-06,0.13,0.104,0.064
1.7548000e-06,0.132,0.104,0.062
1.7552000e-06,0.136,0.104,0.062
1.7556000e-06,0.138,0.104,0.066
1.7560000e-06,0.14,0.104,0.068
1.7564000e-06,0.144,0.104,0.064
1.7568000e-06,0.148,0.106,0.062
1.7572000e-06,0.144,0.108,0.064
1.7576000e-06,0.148,0.11,0.062
1.7580000e-06,0.148,0.106,0.066
1.7584000e-06,0.148,0.106,0.068
1.7588000e-06,0.148,0.108,0.068
1.7592000e-06,0.148,0.11,0.062
1.7596000e-06,0.146,0.106,0.064
1.7600000e-06,0.146,0.11,0.064
1.7604000e-06,0.144,0.11,0.066
1.7608000e-06,0.146,0.106,0.064
1.7612000e-06,0.14,0.106,0.066
1.7616000e-06,0.14,0.104,0.064
1.7620000e-06,0.136,0.104,0.062
1.7624000e-06,0.136,0.104,0.06
1.7628000e-06,0.134,0.1,0.06
1.7632000e-06,0.134,0.102,0.064
1.7636000e-06,0.132,0.102,0.064
1.7640000e-06,0.134,0.1,0.066
1.7644000e-06,0.132,0.102,0.064
1.7648000e-06,0.138,0.106,0.062
1.7652000e-06,0.14,0.106,0.062
1.7656000e-06,0.144,0.106,0.062
1.7660000e-06,0.14,0.102,0.06
1.7664000e-06,0.142,0.104,0.064
1.7668000e-06,0.144,0.106,0.062
1.7672000e-06,0.146,0.108,0.062
1.7676000e-06,0.148,0.106,0.062
1.7680000e-06,0.148,0.106,0.064
1.7684000e-06,0.148,0.108,0.064
1.7688000e-06,0.15,0.106,0.062
1.7692000e-06,0.148,0.106,0.064
1.7696000e-06,0.148,0.108,0.064
1.7700000e-06,0.144,0.106,0.064
1.7704000e-06,0.144,0.106,0.068
1.7708000e-06,0.142,0.104,0.068
1.7712000e-06,0.14,0.104,0.066
1.7716000e-06,0.142,0.102,0.066
1.7720000e-06,0.142,0.1,0.066
1.7724000e-06,0.136,0.1,0.064
1.7728000e-06,0.134,0.102,0.062
1.7732000e-06,0.134,0.102,0.062
1.7736000e-06,0.132,0.104,0.06
1.7740000e-06,0.132,0.106,0.062
1.7744000e-06,0.134,0.106,0.062
1.7748000e-06,0.138,0.106,0.062
1.7752000e-06,0.14,0.104,0.062
1.7756000e-06,0.14,0.102,0.062
1.7760000e-06,0.144,0.108,0.062
1.7764000e-06,0.144,0.106,0.062
1.7768000e-06,0.148,0.108,0.066
1.7772000e-06,0.148,0.106,0.064
1.7776000e-06,0.148,0.11,0.062
1.7780000e-06,0.15,0.108,0.064
1.7784000e-06,0.152,0.11,0.062
1.7788000e-06,0.148,0.11,0.064
1.7792000e-06,0.148,0.11,0.064
1.7796000e-06,0.144,0.108,0.062
1.7800000e-06,0.142,0.108,0.066
1.7804000e-06,0.142,0.106,0.064
1.7808000e-06,0.14,0.106,0.064
1.7812000e-06,0.138,0.102,0.064
1.7816000e-06,0.138,0.102,0.064
1.7820000e-06,0.134,0.102,0.06
1.7824000e-06,0.132,0.104,0.062
1.7828000e-06,0.13,0.106,0.06
1.7832000e-06,0.132,0.106,0.06
1.7836000e-06,0.13,0.104,0.064
1.7840000e-06,0.132,0.106,0.06
1.7844000e-06,0.132,0.108,0.06
1.7848000e-06,0.136,0.108,0.06
1.7852000e-06,0.138,0.108,0.062
1.7856000e-06,0.138,0.108,0.06
1.7860000e-06,0.142,0.106,0.058
1.7864000e-06,0.144,0.11,0.06
1.7868000e-06,0.144,0.112,0.06
1.7872000e-06,0.144,0.112,0.06
1.7876000e-06,0.15,0.108,0.06
1.7880000e-06,0.148,0.108,0.062
1.7884000e-06,0.15,0.108,0.062
1.7888000e-06,0.15,0.11,0.062
1.7892000e-06,0.148,0.108,0.062
1.7896000e-06,0.148,0.106,0.062
1.7900000e-06,0.146,0.102,0.062
1.7904000e-06,0.148,0.102,0.064
1.7908000e-06,0.144,0.098,0.064
1.7912000e-06,0.138,0.098,0.062
1.7916000e-06,0.138,0.1,0.06
1.7920000e-06,0.134,0.098,0.06
1.7924000e-06,0.132,0.102,0.06
1.7928000e-06,0.132,0.102,0.06
1.7932000e-06,0.13,0.104,0.062
1.7936000e-06,0.134,0.106,0.06
1.7940000e-06,0.134,0.106,0.062
1.7944000e-06,0.136,0.106,0.06
1.7948000e-06,0.14,0.106,0.058
1.7952000e-06,0.14,0.11,0.058
1.7956000e-06,0.138,0.11,0.058
1.7960000e-06,0.144,0.11,0.062
1.7964000e-06,0.144,0.106,0.058
1.7968000e-06,0.146,0.108,0.062
1.7972000e-06,0.152,0.11,0.064
1.7976000e-06,0.154,0.112,0.06
1.7980000e-06,0.152,0.112,0.06

