Model,DPO3034
Firmware Version,2.16

Point Format,Y,,
Horizontal Units,S,,
Horizontal Scale,0.0002,,
Sample Interval,4e-10,,
Record Length,5e+06,,
Gating,49.0% to 51.00%,49.0% to 51.00%,49.0% to 51.00%
Probe Attenuation,1,1,1
Vertical Units,V,V,V
Vertical Offset,0,0,0
Vertical Scale,0.02,0.02,0.02
Label,,,
TIME,CH1,CH2,CH3
2.6545440e-04,0.0656,0.0424,0.024
2.6545480e-04,0.0672,0.0424,0.0232
2.6545520e-04,0.0688,0.0456,0.0232
2.6545560e-04,0.0704,0.0472,0.024
2.6545600e-04,0.072,0.048,0.0232
2.6545640e-04,0.0744,0.0496,0.0232
2.6545680e-04,0.0768,0.0496,0.024
2.6545720e-04,0.0776,0.052,0.0224
2.6545760e-04,0.0768,0.0528,0.0224
2.6545800e-04,0.0768,0.0536,0.0232
2.6545840e-04,0.0768,0.0544,0.0232
2.6545880e-04,0.0752,0.0528,0.0232
2.6545920e-04,0.0744,0.0528,0.0248
2.6545960e-04,0.0712,0.0512,0.024
2.6546000e-04,0.0704,0.0512,0.024
2.6546040e-04,0.0672,0.0488,0.0232
2.6546080e-04,0.0656,0.0472,0.0224
2.6546120e-04,0.0632,0.0456,0.0232
2.6546160e-04,0.0624,0.0432,0.0224
2.6546200e-04,0.0624,0.0424,0.02
2.6546240e-04,0.0608,0.0408,0.0216
2.6546280e-04,0.06,0.04,0.0224
2.6546320e-04,0.0608,0.0416,0.0208
2.6546360e-04,0.06,0.0416,0.0216
2.6546400e-04,0.0632,0.0432,0.0216
2.6546440e-04,0.064,0.0424,0.0216
2.6546480e-04,0.0672,0.0432,0.0224
2.6546520e-04,0.0688,0.0456,0.0224
2.6546560e-04,0.0712,0.0464,0.0224
2.6546600e-04,0.0736,0.048,0.0232
2.6546640e-04,0.0752,0.048,0.0232
2.6546680e-04,0.076,0.0496,0.0224
2.6546720e-04,0.076,0.0504,0.0224
2.6546760e-04,0.076,0.0512,0.0224
2.6546800e-04,0.0768,0.0512,0.0248
2.6546840e-04,0.0744,0.0528,0.024
2.6546880e-04,0.0736,0.0528,0.024
2.6546920e-04,0.0704,0.0528,0.0232
2.6546960e-04,0.0688,0.0504,0.0232
2.6547000e-04,0.068,0.0504,0.024
2.6547040e-04,0.0648,0.0496,0.0248
2.6547080e-04,0.0648,0.0464,0.024
2.6547120e-04,0.064,0.0448,0.024
2.6547160e-04,0.0624,0.0448,0.0224
2.6547200e-04,0.0624,0.044,0.0232
2.6547240e-04,0.0616,0.0424,0.024
2.6547280e-04,0.0608,0.0424,0.0224
2.6547320e-04,0.0616,0.0408,0.0216
2.6547360e-04,0.064,0.0424,0.0216
2.6547400e-04,0.0648,0.0432,0.0216
2.6547440e-04,0.0664,0.044,0.0232
2.6547480e-04,0.0672,0.0432,0.0232
2.6547520e-04,0.0712,0.0432,0.0224
2.6547560e-04,0.072,0.0456,0.0232
2.6547600e-04,0.0736,0.0464,0.0224
2.6547640e-04,0.0736,0.0472,0.0232
2.6547680e-04,0.0736,0.0488,0.0224
2.6547720e-04,0.0744,0.0504,0.0232
2.6547760e-04,0.076,0.0512,0.0232
2.6547800e-04,0.0744,0.0504,0.0232
2.6547840e-04,0.0744,0.0512,0.0224
2.6547880e-04,0.072,0.0504,0.0224
2.6547920e-04,0.0704,0.0504,0.0232
2.6547960e-04,0.0696,0.0504,0.0224
2.6548000e-04,0.068,0.0504,0.0232
2.6548040e-04,0.0656,0.0488,0.0232
2.6548080e-04,0.064,0.048,0.024
2.6548120e-04,0.0624,0.0456,0.0232
2.6548160e-04,0.0608,0.0448,0.0232
2.6548200e-04,0.06,0.0456,0.0224
2.6548240e-04,0.0616,0.0456,0.0224
2.6548280e-04,0.0616,0.0448,0.0208
2.6548320e-04,0.0616,0.0456,0.0208
2.6548360e-04,0.0648,0.0456,0.0216
2.6548400e-04,0.0656,0.0448,0.0216
2.6548440e-04,0.0672,0.0432,0.0208
2.6548480e-04,0.068,0.0456,0.02
2.6548520e-04,0.0704,0.0456,0.0216
2.6548560e-04,0.072,0.0456,0.0208
2.6548600e-04,0.0728,0.0472,0.0216
2.6548640e-04,0.0744,0.048,0.0216
2.6548680e-04,0.0744,0.0488,0.0224
2.6548720e-04,0.0744,0.0496,0.0216
2.6548760e-04,0.0744,0.0496,0.0216
2.6548800e-04,0.0744,0.048,0.0216
2.6548840e-04,0.0712,0.0496,0.0216
2.6548880e-04,0.0704,0.0496,0.0216
2.6548920e-04,0.068,0.048,0.0232
2.6548960e-04,0.0664,0.048,0.0216
2.6549000e-04,0.064,0.0488,0.0216
2.6549040e-04,0.0632,0.048,0.0216
2.6549080e-04,0.0624,0.048,0.0216
2.6549120e-04,0.0624,0.048,0.0216
2.6549160e-04,0.0584,0.0472,0.02
2.6549200e-04,0.06,0.048,0.0216
2.6549240e-04,0.0608,0.0464,0.0216
2.6549280e-04,0.0624,0.0456,0.0216
2.6549320e-04,0.064,0.048,0.0216
2.6549360e-04,0.0648,0.0472,0.0216
2.6549400e-04,0.0648,0.0464,0.0216
2.6549440e-04,0.0672,0.0472,0.0208
2.6549480e-04,0.0704,0.0464,0.0216
2.6549520e-04,0.0696,0.0472,0.02
2.6549560e-04,0.072,0.0464,0.0192
2.6549600e-04,0.0744,0.0472,0.0192
2.6549640e-04,0.0744,0.048,0.0216
2.6549680e-04,0.0744,0.048,0.0216
2.6549720e-04,0.0744,0.048,0.02
2.6549760e-04,0.0744,0.048,0.0208
2.6549800e-04,0.0728,0.0472,0.0216
2.6549840e-04,0.0712,0.0472,0.0216
2.6549880e-04,0.0696,0.0456,0.0224
2.6549920e-04,0.068,0.0456,0.0216
2.6549960e-04,0.0672,0.0464,0.0232
2.6550000e-04,0.0672,0.0464,0.0208
2.6550040e-04,0.0632,0.0456,0.0216
2.6550080e-04,0.0624,0.0472,0.0224
2.6550120e-04,0.0616,0.0456,0.0216
2.6550160e-04,0.0624,0.0464,0.0216
2.6550200e-04,0.0608,0.0472,0.0216
2.6550240e-04,0.0616,0.048,0.0216
2.6550280e-04,0.0624,0.0488,0.0208
2.6550320e-04,0.064,0.048,0.0216
2.6550360e-04,0.0656,0.0472,0.0216
2.6550400e-04,0.0672,0.0488,0.0216
2.6550440e-04,0.0696,0.048,0.0216
2.6550480e-04,0.0688,0.0488,0.0208
2.6550520e-04,0.0712,0.048,0.0208
2.6550560e-04,0.0712,0.0496,0.0224
2.6550600e-04,0.0712,0.0504,0.0224
2.6550640e-04,0.0736,0.0504,0.0216
2.6550680e-04,0.0744,0.0488,0.0216
2.6550720e-04,0.0744,0.0488,0.0216
2.6550760e-04,0.0744,0.048,0.0208
2.6550800e-04,0.0728,0.0456,0.0216
2.6550840e-04,0.0704,0.0456,0.0224
2.6550880e-04,0.0696,0.0448,0.0224
2.6550920e-04,0.0688,0.0432,0.0224
2.6550960e-04,0.0664,0.0448,0.0224
2.6551000e-04,0.0648,0.0448,0.0232
2.6551040e-04,0.0624,0.0448,0.024
2.6551080e-04,0.0632,0.0456,0.0216
2.6551120e-04,0.0624,0.0456,0.0224
2.6551160e-04,0.0616,0.0448,0.0232
2.6551200e-04,0.0624,0.0456,0.0224
2.6551240e-04,0.064,0.0456,0.0224
2.6551280e-04,0.0648,0.0448,0.0224
2.6551320e-04,0.0648,0.0448,0.0224
2.6551360e-04,0.0656,0.0472,0.0224
2.6551400e-04,0.068,0.0488,0.0224
2.6551440e-04,0.0688,0.0488,0.0232
2.6551480e-04,0.0696,0.0504,0.0208
2.6551520e-04,0.0712,0.0512,0.0208
2.6551560e-04,0.0728,0.0504,0.0224
2.6551600e-04,0.072,0.0512,0.0232
2.6551640e-04,0.0736,0.0504,0.0224
2.6551680e-04,0.0728,0.0488,0.0224
2.6551720e-04,0.0728,0.0488,0.0224
2.6551760e-04,0.072,0.0488,0.0232
2.6551800e-04,0.072,0.0472,0.0224
2.6551840e-04,0.0704,0.0448,0.0224
2.6551880e-04,0.0696,0.0432,0.0248
2.6551920e-04,0.068,0.0432,0.0248
2.6551960e-04,0.0672,0.044,0.0232
2.6552000e-04,0.0664,0.0424,0.0208
2.6552040e-04,0.0656,0.0432,0.0216
2.6552080e-04,0.064,0.0432,0.0224
2.6552120e-04,0.0616,0.0432,0.0208
2.6552160e-04,0.0624,0.044,0.0208
2.6552200e-04,0.064,0.044,0.0216
2.6552240e-04,0.064,0.0448,0.0232
2.6552280e-04,0.064,0.0456,0.0224
2.6552320e-04,0.0656,0.0472,0.0216
2.6552360e-04,0.0656,0.0472,0.0216
2.6552400e-04,0.0672,0.048,0.0216
2.6552440e-04,0.0672,0.0496,0.0224
2.6552480e-04,0.068,0.0504,0.0232
2.6552520e-04,0.0696,0.0504,0.0232
2.6552560e-04,0.0704,0.0512,0.0232
2.6552600e-04,0.0704,0.0536,0.024
2.6552640e-04,0.0728,0.052,0.0224
2.6552680e-04,0.072,0.0512,0.0232
2.6552720e-04,0.0728,0.0512,0.024
2.6552760e-04,0.0712,0.0488,0.024
2.6552800e-04,0.0712,0.0472,0.0232
2.6552840e-04,0.0712,0.0472,0.024
2.6552880e-04,0.0696,0.0464,0.0232
2.6552920e-04,0.068,0.0456,0.0232
2.6552960e-04,0.068,0.0464,0.024
2.6553000e-04,0.0672,0.0464,0.024
2.6553040e-04,0.0656,0.0448,0.0232
2.6553080e-04,0.0648,0.0432,0.0232
2.6553120e-04,0.0656,0.0424,0.0224
2.6553160e-04,0.0648,0.0424,0.0224
2.6553200e-04,0.0656,0.0448,0.0216
2.6553240e-04,0.0656,0.0448,0.0208
2.6553280e-04,0.0648,0.0448,0.0224
2.6553320e-04,0.0656,0.0456,0.0232
2.6553360e-04,0.0656,0.0472,0.0216
2.6553400e-04,0.0656,0.048,0.0216
2.6553440e-04,0.0664,0.0512,0.0216
2.6553480e-04,0.0672,0.0512,0.0224
2.6553520e-04,0.0672,0.0512,0.0232
2.6553560e-04,0.068,0.052,0.0232
2.6553600e-04,0.0704,0.052,0.024
2.6553640e-04,0.0712,0.052,0.0232
2.6553680e-04,0.0712,0.0528,0.024
2.6553720e-04,0.0704,0.0512,0.024
2.6553760e-04,0.0712,0.0504,0.0248
2.6553800e-04,0.0696,0.0504,0.0256
2.6553840e-04,0.0704,0.0512,0.0248
2.6553880e-04,0.0696,0.048,0.0248
2.6553920e-04,0.0696,0.048,0.0256
2.6553960e-04,0.0704,0.0472,0.0248
2.6554000e-04,0.0696,0.0456,0.024
2.6554040e-04,0.0696,0.0448,0.024
2.6554080e-04,0.0696,0.0424,0.024
2.6554120e-04,0.0696,0.044,0.0232
2.6554160e-04,0.0688,0.0424,0.024
2.6554200e-04,0.0696,0.0432,0.0232
2.6554240e-04,0.0696,0.0432,0.024
2.6554280e-04,0.0672,0.044,0.0232
2.6554320e-04,0.068,0.0456,0.0232
2.6554360e-04,0.0664,0.0472,0.0216
2.6554400e-04,0.0656,0.0472,0.0224
2.6554440e-04,0.0656,0.0488,0.024
2.6554480e-04,0.0656,0.0512,0.0248
2.6554520e-04,0.0672,0.0512,0.024
2.6554560e-04,0.0672,0.052,0.024
2.6554600e-04,0.0664,0.052,0.0256
2.6554640e-04,0.0664,0.052,0.0256
2.6554680e-04,0.068,0.052,0.0264
2.6554720e-04,0.0688,0.0528,0.0272
2.6554760e-04,0.068,0.052,0.0264
2.6554800e-04,0.0672,0.052,0.0264
2.6554840e-04,0.0688,0.052,0.0272
2.6554880e-04,0.0696,0.052,0.0256
2.6554920e-04,0.068,0.0512,0.0264
2.6554960e-04,0.068,0.0496,0.0256
2.6555000e-04,0.068,0.0488,0.0256
2.6555040e-04,0.068,0.0464,0.0256
2.6555080e-04,0.068,0.0472,0.024
2.6555120e-04,0.0656,0.0448,0.0248
2.6555160e-04,0.0664,0.044,0.0256
2.6555200e-04,0.0656,0.0424,0.0248
2.6555240e-04,0.0648,0.0448,0.0232
2.6555280e-04,0.0648,0.0456,0.024
2.6555320e-04,0.064,0.0456,0.0248
2.6555360e-04,0.0632,0.048,0.0256
2.6555400e-04,0.0632,0.048,0.0248
2.6555440e-04,0.0632,0.0496,0.0248
2.6555480e-04,0.0624,0.0488,0.024
2.6555520e-04,0.0632,0.0488,0.0232
2.6555560e-04,0.0624,0.0504,0.0256
2.6555600e-04,0.0648,0.0512,0.024
2.6555640e-04,0.0656,0.0512,0.0248
2.6555680e-04,0.0664,0.052,0.0248
2.6555720e-04,0.068,0.0528,0.0264
2.6555760e-04,0.0688,0.0528,0.0264
2.6555800e-04,0.0696,0.0536,0.0272
2.6555840e-04,0.0696,0.0536,0.0264
2.6555880e-04,0.0712,0.0528,0.0264
2.6555920e-04,0.0728,0.0528,0.0272
2.6555960e-04,0.072,0.0504,0.0272
2.6556000e-04,0.0728,0.0488,0.0248
2.6556040e-04,0.0736,0.0464,0.0272
2.6556080e-04,0.0736,0.0464,0.0264
2.6556120e-04,0.072,0.0456,0.0264
2.6556160e-04,0.072,0.0456,0.0264
2.6556200e-04,0.072,0.0464,0.0264
2.6556240e-04,0.0696,0.0464,0.0256
2.6556280e-04,0.068,0.0456,0.0248
2.6556320e-04,0.0672,0.0472,0.0256
2.6556360e-04,0.0664,0.0488,0.0248
2.6556400e-04,0.0656,0.048,0.0256
2.6556440e-04,0.064,0.0496,0.0256
2.6556480e-04,0.064,0.0504,0.0256
2.6556520e-04,0.064,0.0496,0.0264
2.6556560e-04,0.064,0.0512,0.0248
2.6556600e-04,0.0648,0.0504,0.0248
2.6556640e-04,0.0656,0.0512,0.0248
2.6556680e-04,0.064,0.0528,0.0256
2.6556720e-04,0.0664,0.0536,0.0256
2.6556760e-04,0.0672,0.0536,0.0272
2.6556800e-04,0.0696,0.0536,0.0272
2.6556840e-04,0.0712,0.0536,0.0272
2.6556880e-04,0.0728,0.0528,0.0272
2.6556920e-04,0.0728,0.0528,0.028
2.6556960e-04,0.0728,0.0512,0.028
2.6557000e-04,0.0736,0.0488,0.0296
2.6557040e-04,0.0744,0.0488,0.0288
2.6557080e-04,0.072,0.0464,0.0288
2.6557120e-04,0.0736,0.0464,0.028
2.6557160e-04,0.072,0.0456,0.028
2.6557200e-04,0.0712,0.0464,0.0288
2.6557240e-04,0.0704,0.0472,0.0296
2.6557280e-04,0.0688,0.048,0.0296
2.6557320e-04,0.0672,0.0472,0.0288
2.6557360e-04,0.0664,0.0488,0.0272
2.6557400e-04,0.0664,0.0488,0.028
2.6557440e-04,0.0632,0.0488,0.0288
2.6557480e-04,0.0632,0.0496,0.028
2.6557520e-04,0.0632,0.0496,0.0272
2.6557560e-04,0.0624,0.0504,0.0272
2.6557600e-04,0.064,0.0528,0.0264
2.6557640e-04,0.0632,0.0544,0.0272
2.6557680e-04,0.0648,0.0544,0.0272
2.6557720e-04,0.0664,0.0552,0.0272
2.6557760e-04,0.068,0.0552,0.028
2.6557800e-04,0.0688,0.0552,0.0288
2.6557840e-04,0.0704,0.0536,0.0288
2.6557880e-04,0.0728,0.052,0.0288
2.6557920e-04,0.0728,0.052,0.0296
2.6557960e-04,0.0744,0.0504,0.0288
2.6558000e-04,0.0752,0.0488,0.0288
2.6558040e-04,0.076,0.0504,0.0312
2.6558080e-04,0.0744,0.0496,0.0296
2.6558120e-04,0.0736,0.0488,0.0296
2.6558160e-04,0.0728,0.0496,0.0296
2.6558200e-04,0.0704,0.0504,0.0312
2.6558240e-04,0.0696,0.0504,0.0288
2.6558280e-04,0.068,0.0504,0.0296
2.6558320e-04,0.0648,0.0496,0.0288
2.6558360e-04,0.0632,0.0496,0.0272
2.6558400e-04,0.0624,0.0504,0.0288
2.6558440e-04,0.0624,0.0512,0.0288
2.6558480e-04,0.0608,0.052,0.028
2.6558520e-04,0.06,0.052,0.028
2.6558560e-04,0.06,0.0528,0.0272
2.6558600e-04,0.0616,0.0544,0.028
2.6558640e-04,0.0624,0.0552,0.0272
2.6558680e-04,0.0648,0.0552,0.028
2.6558720e-04,0.0656,0.0568,0.028
2.6558760e-04,0.0672,0.056,0.0288
2.6558800e-04,0.0696,0.0544,0.0296
2.6558840e-04,0.0712,0.0528,0.0288
2.6558880e-04,0.0728,0.0512,0.0296
2.6558920e-04,0.0752,0.0496,0.0288
2.6558960e-04,0.0752,0.0488,0.0296
2.6559000e-04,0.076,0.0496,0.0296
2.6559040e-04,0.0768,0.0504,0.0288
2.6559080e-04,0.0768,0.0504,0.0304
2.6559120e-04,0.0768,0.0512,0.0304
2.6559160e-04,0.076,0.0488,0.0296
2.6559200e-04,0.0744,0.0488,0.0312
2.6559240e-04,0.072,0.0488,0.0304
2.6559280e-04,0.0704,0.048,0.0312
2.6559320e-04,0.068,0.048,0.0312
2.6559360e-04,0.0664,0.0504,0.0296
2.6559400e-04,0.0656,0.0504,0.0304
2.6559440e-04,0.0616,0.0512,0.0296
2.6559480e-04,0.06,0.052,0.0304
2.6559520e-04,0.06,0.0536,0.0304
2.6559560e-04,0.06,0.056,0.0296
2.6559600e-04,0.0592,0.056,0.0296
2.6559640e-04,0.0616,0.0568,0.028
2.6559680e-04,0.064,0.0592,0.028
2.6559720e-04,0.0664,0.06,0.028
2.6559760e-04,0.068,0.0584,0.0304
2.6559800e-04,0.0704,0.0568,0.0304
2.6559840e-04,0.072,0.0552,0.0304
2.6559880e-04,0.0736,0.0528,0.0296
2.6559920e-04,0.0752,0.052,0.0304
2.6559960e-04,0.0776,0.0512,0.0304
2.6560000e-04,0.0776,0.0504,0.0288
2.6560040e-04,0.0768,0.048,0.0296
2.6560080e-04,0.0768,0.0488,0.0312
2.6560120e-04,0.0768,0.0488,0.032
2.6560160e-04,0.0752,0.0488,0.032
2.6560200e-04,0.0728,0.048,0.0304
2.6560240e-04,0.0704,0.0472,0.0312
2.6560280e-04,0.0688,0.048,0.0312
2.6560320e-04,0.0656,0.0472,0.0304
2.6560360e-04,0.0648,0.048,0.0312
2.6560400e-04,0.0624,0.0496,0.032
2.6560440e-04,0.0616,0.0512,0.032
2.6560480e-04,0.0608,0.0544,0.0312
2.6560520e-04,0.0592,0.0552,0.032
2.6560560e-04,0.0592,0.056,0.0304
2.6560600e-04,0.0608,0.0576,0.0312
2.6560640e-04,0.0624,0.0592,0.032
2.6560680e-04,0.064,0.0592,0.0312
2.6560720e-04,0.0664,0.0584,0.0312
2.6560760e-04,0.0688,0.06,0.0312
2.6560800e-04,0.0704,0.0584,0.0312
2.6560840e-04,0.0728,0.056,0.0312
2.6560880e-04,0.0744,0.056,0.0312
2.6560920e-04,0.0752,0.0536,0.0312
2.6560960e-04,0.0776,0.052,0.0312
2.6561000e-04,0.0784,0.052,0.0328
2.6561040e-04,0.0792,0.0512,0.0312
2.6561080e-04,0.0784,0.0496,0.0312
2.6561120e-04,0.0768,0.0472,0.0304
2.6561160e-04,0.0744,0.0464,0.0304
2.6561200e-04,0.0736,0.044,0.0304
2.6561240e-04,0.072,0.0448,0.032
2.6561280e-04,0.068,0.0456,0.032
2.6561320e-04,0.0648,0.044,0.0304
2.6561360e-04,0.0624,0.0464,0.0312
2.6561400e-04,0.0616,0.0488,0.0312
2.6561440e-04,0.06,0.0504,0.032
2.6561480e-04,0.0592,0.052,0.032
2.6561520e-04,0.0576,0.0544,0.0312
2.6561560e-04,0.0592,0.0568,0.0304
2.6561600e-04,0.0608,0.0592,0.0328
2.6561640e-04,0.064,0.0608,0.0328
2.6561680e-04,0.0656,0.0616,0.0336
2.6561720e-04,0.0664,0.06,0.0328
2.6561760e-04,0.068,0.06,0.0328
2.6561800e-04,0.0704,0.0576,0.0328
2.6561840e-04,0.0736,0.0576,0.032
2.6561880e-04,0.0744,0.0576,0.032
2.6561920e-04,0.0768,0.0568,0.0312
2.6561960e-04,0.0768,0.056,0.0312
2.6562000e-04,0.0784,0.0552,0.0312
2.6562040e-04,0.0784,0.0528,0.0328
2.6562080e-04,0.0776,0.0504,0.0312
2.6562120e-04,0.0768,0.048,0.032
2.6562160e-04,0.076,0.0456,0.0312
2.6562200e-04,0.0744,0.0432,0.032
2.6562240e-04,0.072,0.044,0.032
2.6562280e-04,0.0696,0.044,0.0312
2.6562320e-04,0.068,0.044,0.0328
2.6562360e-04,0.0648,0.0456,0.032
2.6562400e-04,0.064,0.048,0.032
2.6562440e-04,0.0632,0.0488,0.032
2.6562480e-04,0.0608,0.0528,0.032
2.6562520e-04,0.0608,0.0536,0.032
2.6562560e-04,0.0608,0.056,0.0336
2.6562600e-04,0.0608,0.056,0.032
2.6562640e-04,0.0624,0.0568,0.0312
2.6562680e-04,0.064,0.0584,0.0312
2.6562720e-04,0.0672,0.06,0.032
2.6562760e-04,0.0696,0.0592,0.032
2.6562800e-04,0.0728,0.06,0.032
2.6562840e-04,0.0728,0.06,0.0312
2.6562880e-04,0.0768,0.0592,0.032
2.6562920e-04,0.0776,0.0584,0.0328
2.6562960e-04,0.0776,0.0568,0.0328
2.6563000e-04,0.0776,0.0544,0.032
2.6563040e-04,0.0776,0.052,0.0312
2.6563080e-04,0.076,0.0512,0.0304
2.6563120e-04,0.0752,0.0496,0.0312
2.6563160e-04,0.0744,0.0472,0.032
2.6563200e-04,0.0736,0.0456,0.032
2.6563240e-04,0.0704,0.0448,0.032
2.6563280e-04,0.0672,0.0448,0.0312
2.6563320e-04,0.0672,0.0464,0.032
2.6563360e-04,0.0664,0.0464,0.032
2.6563400e-04,0.0632,0.0472,0.0328
2.6563440e-04,0.0632,0.0496,0.0328
2.6563480e-04,0.0632,0.0504,0.0336
2.6563520e-04,0.0632,0.0528,0.0336
2.6563560e-04,0.0624,0.0544,0.0328
2.6563600e-04,0.0624,0.0552,0.0328
2.6563640e-04,0.0648,0.0552,0.0336
2.6563680e-04,0.0648,0.0584,0.0336
2.6563720e-04,0.0672,0.0584,0.0328
2.6563760e-04,0.0688,0.0584,0.032
2.6563800e-04,0.0704,0.0584,0.0336
2.6563840e-04,0.0736,0.0584,0.0336
2.6563880e-04,0.0736,0.0584,0.0336
2.6563920e-04,0.076,0.0568,0.032
2.6563960e-04,0.0768,0.056,0.0328
2.6564000e-04,0.0776,0.056,0.032
2.6564040e-04,0.0768,0.0536,0.032
2.6564080e-04,0.0768,0.0504,0.0328
2.6564120e-04,0.0752,0.0496,0.032
2.6564160e-04,0.0752,0.0488,0.032
2.6564200e-04,0.072,0.0472,0.032
2.6564240e-04,0.0712,0.048,0.0312
2.6564280e-04,0.0688,0.048,0.032
2.6564320e-04,0.068,0.048,0.0312
2.6564360e-04,0.0672,0.0464,0.0312
2.6564400e-04,0.0664,0.0464,0.032
2.6564440e-04,0.0648,0.0488,0.0328
2.6564480e-04,0.0648,0.0512,0.0312
2.6564520e-04,0.064,0.0512,0.032
2.6564560e-04,0.064,0.0528,0.032
2.6564600e-04,0.0648,0.0536,0.032
2.6564640e-04,0.064,0.0544,0.0328
2.6564680e-04,0.0648,0.056,0.0312
2.6564720e-04,0.0672,0.0576,0.032
2.6564760e-04,0.0688,0.0576,0.0328
2.6564800e-04,0.0696,0.0576,0.032
2.6564840e-04,0.0704,0.0576,0.032
2.6564880e-04,0.0728,0.0576,0.032
2.6564920e-04,0.072,0.0568,0.032
2.6564960e-04,0.0736,0.056,0.0312
2.6565000e-04,0.0736,0.0536,0.032
2.6565040e-04,0.0728,0.0536,0.0312
2.6565080e-04,0.0728,0.052,0.0304
2.6565120e-04,0.0712,0.0504,0.0296
2.6565160e-04,0.0704,0.0488,0.0296
2.6565200e-04,0.0728,0.048,0.0304
2.6565240e-04,0.0696,0.0472,0.0304
2.6565280e-04,0.0696,0.0496,0.0304
2.6565320e-04,0.068,0.0496,0.0312
2.6565360e-04,0.068,0.0472,0.032
2.6565400e-04,0.0672,0.0488,0.0312
2.6565440e-04,0.0672,0.0488,0.0312
2.6565480e-04,0.0656,0.0496,0.032
2.6565520e-04,0.0664,0.0488,0.0312
2.6565560e-04,0.068,0.0512,0.0312
2.6565600e-04,0.068,0.0536,0.0296
2.6565640e-04,0.068,0.0536,0.0304
2.6565680e-04,0.0688,0.0544,0.0304
2.6565720e-04,0.0696,0.0552,0.0312
2.6565760e-04,0.0712,0.0568,0.0312
2.6565800e-04,0.072,0.0568,0.0304
2.6565840e-04,0.0728,0.056,0.0304
2.6565880e-04,0.0728,0.0544,0.0304
2.6565920e-04,0.0744,0.0536,0.0312
2.6565960e-04,0.0728,0.0536,0.0304
2.6566000e-04,0.0728,0.0528,0.0304
2.6566040e-04,0.072,0.0512,0.0288
2.6566080e-04,0.0712,0.0512,0.0288
2.6566120e-04,0.0712,0.0488,0.028
2.6566160e-04,0.0704,0.0488,0.0296
2.6566200e-04,0.0704,0.0496,0.0304
2.6566240e-04,0.0696,0.0496,0.0304
2.6566280e-04,0.0672,0.0504,0.0304
2.6566320e-04,0.0672,0.0504,0.0304
2.6566360e-04,0.0672,0.0496,0.0296
2.6566400e-04,0.0672,0.0496,0.0296
2.6566440e-04,0.0672,0.0496,0.0296
2.6566480e-04,0.0688,0.0496,0.0288
2.6566520e-04,0.068,0.0504,0.0304
2.6566560e-04,0.0688,0.0512,0.0304
2.6566600e-04,0.0696,0.0536,0.0304
2.6566640e-04,0.0712,0.0536,0.0312
2.6566680e-04,0.0712,0.0544,0.0312
2.6566720e-04,0.0728,0.0544,0.0296
2.6566760e-04,0.0728,0.0552,0.0296
2.6566800e-04,0.072,0.0536,0.0296
2.6566840e-04,0.072,0.0528,0.0296
2.6566880e-04,0.0744,0.0528,0.0296
2.6566920e-04,0.0736,0.0504,0.0296
2.6566960e-04,0.072,0.0496,0.028
2.6567000e-04,0.072,0.0496,0.0288
2.6567040e-04,0.0704,0.0504,0.028
2.6567080e-04,0.0688,0.0512,0.028
2.6567120e-04,0.0688,0.0512,0.0296
2.6567160e-04,0.0672,0.0496,0.0296
2.6567200e-04,0.0672,0.0496,0.0288
2.6567240e-04,0.0672,0.0504,0.0288
2.6567280e-04,0.0664,0.0512,0.0304
2.6567320e-04,0.068,0.0512,0.028
2.6567360e-04,0.0672,0.0512,0.0288
2.6567400e-04,0.0672,0.0504,0.0288
2.6567440e-04,0.068,0.052,0.0296
2.6567480e-04,0.0672,0.0512,0.0296
2.6567520e-04,0.068,0.0528,0.0296
2.6567560e-04,0.0688,0.0528,0.0296
2.6567600e-04,0.0696,0.0536,0.0296
2.6567640e-04,0.0704,0.0536,0.0296
2.6567680e-04,0.072,0.0536,0.0296
2.6567720e-04,0.0712,0.0528,0.0296
2.6567760e-04,0.072,0.0536,0.0304
2.6567800e-04,0.0728,0.052,0.0296
2.6567840e-04,0.0712,0.0496,0.0296
2.6567880e-04,0.0712,0.0488,0.0288
2.6567920e-04,0.072,0.0496,0.0288
2.6567960e-04,0.0696,0.0496,0.0288
2.6568000e-04,0.0688,0.048,0.0272
2.6568040e-04,0.0688,0.048,0.0264
2.6568080e-04,0.068,0.048,0.0248
2.6568120e-04,0.0664,0.0496,0.0256
2.6568160e-04,0.0648,0.0504,0.0264
2.6568200e-04,0.0648,0.0496,0.028
2.6568240e-04,0.0648,0.0488,0.028
2.6568280e-04,0.0648,0.0488,0.0272
2.6568320e-04,0.0664,0.0496,0.028
2.6568360e-04,0.0672,0.0512,0.028
2.6568400e-04,0.0656,0.0512,0.028
2.6568440e-04,0.0672,0.0512,0.028
2.6568480e-04,0.068,0.0528,0.0272
2.6568520e-04,0.0688,0.0528,0.0288
2.6568560e-04,0.0712,0.0528,0.0304
2.6568600e-04,0.072,0.0528,0.0296
2.6568640e-04,0.0728,0.0536,0.0304
2.6568680e-04,0.0728,0.0536,0.0296
2.6568720e-04,0.0728,0.0544,0.028
2.6568760e-04,0.0744,0.0528,0.028
2.6568800e-04,0.0744,0.052,0.028
2.6568840e-04,0.0736,0.0488,0.028
2.6568880e-04,0.0712,0.048,0.028
2.6568920e-04,0.072,0.0464,0.0272
2.6568960e-04,0.0712,0.0456,0.0264
