Model,DPO3034
Firmware Version,2.16

Point Format,Y,,,
Horizontal Units,S,,,
Horizontal Scale,4e-05,,,
Sample Interval,4e-10,,,
Record Length,1e+06,,,
Gating,48.749900% to 51.249900%,48.749900% to 51.249900%,48.749900% to 51.249900%,48.749900% to 51.249900%
Probe Attenuation,1,1,1,1
Vertical Units,V,V,V,V
Vertical Offset,0,0,0,0
Vertical Scale,0.1,0.1,0.05,0.05
Label,,,,
TIME,CH1,CH2,CH3,CH4
4.60294520e-02,0.0937969,0.0788437,0.0464219,0.0444297
4.60294524e-02,0.0942187,0.0785625,0.0460078,0.0446016
4.60294528e-02,0.0954375,0.0779375,0.0462344,0.0448359
4.60294532e-02,0.0954687,0.0785937,0.0465781,0.0456016
4.60294536e-02,0.0939687,0.0779531,0.0463125,0.0456953
4.60294540e-02,0.0942344,0.0781875,0.0454375,0.0463594
4.60294544e-02,0.0930156,0.081,0.0455625,0.0462266
4.60294548e-02,0.0929687,0.080625,0.04575,0.0464297
4.60294552e-02,0.09275,0.0805312,0.0449297,0.0470547
4.60294556e-02,0.093,0.0809687,0.0452656,0.0465078
4.60294560e-02,0.0937344,0.0819062,0.0452109,0.0462422
4.60294564e-02,0.094625,0.0818594,0.0446484,0.0461797
4.60294568e-02,0.0949844,0.0814844,0.0448125,0.0451406
4.60294572e-02,0.0944219,0.0813906,0.0448984,0.0447812
4.60294576e-02,0.0939844,0.0815937,0.0449844,0.0437812
4.60294580e-02,0.0937812,0.0797187,0.0450078,0.0433438
4.60294584e-02,0.094125,0.0821562,0.0450547,0.0437188
4.60294588e-02,0.0941094,0.0813125,0.0449453,0.0430859
4.60294592e-02,0.0954062,0.0802969,0.0450078,0.0427187
4.60294596e-02,0.0939062,0.0797031,0.0457812,0.0424375
4.60294600e-02,0.0939219,0.0794687,0.0452812,0.0425703
4.60294604e-02,0.0958125,0.0783437,0.0463438,0.0417187
4.60294608e-02,0.0958125,0.0786719,0.0465469,0.0428672
4.60294612e-02,0.0942187,0.0787969,0.0467344,0.0433047
4.60294616e-02,0.0941406,0.078625,0.0464297,0.0433359
4.60294620e-02,0.0931719,0.0795469,0.0468984,0.0436953
4.60294624e-02,0.0945,0.0785156,0.0469844,0.0449453
4.60294628e-02,0.094375,0.0790469,0.047125,0.0449063
4.60294632e-02,0.0947344,0.0798594,0.0461875,0.0455156
4.60294636e-02,0.094,0.0787656,0.0465859,0.0468125
4.60294640e-02,0.0937656,0.0796406,0.0459063,0.0469453
4.60294644e-02,0.0948438,0.0808594,0.0457812,0.0472422
4.60294648e-02,0.0937656,0.0821875,0.04575,0.0470469
4.60294652e-02,0.0935156,0.0814844,0.0452656,0.0468438
4.60294656e-02,0.0936562,0.082875,0.0452969,0.0470547
4.60294660e-02,0.0933281,0.0815781,0.0448594,0.0462891
4.60294664e-02,0.0921562,0.0800469,0.0444063,0.0461641
4.60294668e-02,0.0932969,0.0808281,0.0449609,0.0455312
4.60294672e-02,0.0935781,0.0829219,0.0448828,0.0449453
4.60294676e-02,0.0950938,0.0818281,0.0444219,0.0443984
4.60294680e-02,0.0938438,0.081125,0.0444297,0.0440859
4.60294684e-02,0.0954219,0.0802187,0.0451328,0.0442969
4.60294688e-02,0.0953438,0.0814219,0.0450469,0.0437891
4.60294692e-02,0.0958906,0.0812812,0.0452969,0.0438203
4.60294696e-02,0.0949375,0.0804219,0.0456719,0.0430703
4.60294700e-02,0.0942187,0.0798906,0.0457656,0.04275
4.60294704e-02,0.0942344,0.0784375,0.0461406,0.0431016
4.60294708e-02,0.0943594,0.0779844,0.0466406,0.0435469
4.60294712e-02,0.0952187,0.0790156,0.0465859,0.0438906
4.60294716e-02,0.0961094,0.0793281,0.0472812,0.0437188
4.60294720e-02,0.0949219,0.079125,0.0472344,0.044
4.60294724e-02,0.0932656,0.0787969,0.0473906,0.0445312
4.60294728e-02,0.0959062,0.0803594,0.0466875,0.0455703
4.60294732e-02,0.0937031,0.0799375,0.0466328,0.0460547
4.60294736e-02,0.0937187,0.07975,0.0468281,0.0463516
4.60294740e-02,0.0957344,0.0797656,0.0464844,0.0469688
4.60294744e-02,0.0945781,0.081625,0.0460156,0.0471172
4.60294748e-02,0.0942031,0.0804219,0.0456719,0.0476094
4.60294752e-02,0.0935469,0.0805625,0.0455078,0.0478047
4.60294756e-02,0.0935469,0.0811719,0.0451797,0.0477344
4.60294760e-02,0.0940312,0.0815156,0.0448438,0.0472344
4.60294764e-02,0.0938438,0.0809375,0.0443281,0.0468984
4.60294768e-02,0.0934687,0.0803594,0.0446953,0.0461172
4.60294772e-02,0.0952344,0.0815,0.0449688,0.0456953
4.60294776e-02,0.0953125,0.0807812,0.0448594,0.0448047
4.60294780e-02,0.0953906,0.0811562,0.0454453,0.0439766
4.60294784e-02,0.0948281,0.0806562,0.0453203,0.0434844
4.60294788e-02,0.0947187,0.08025,0.0452969,0.0431953
4.60294792e-02,0.0952344,0.079125,0.0457344,0.0432656
4.60294796e-02,0.0947969,0.0796094,0.0457812,0.0430078
4.60294800e-02,0.0943906,0.0796562,0.0460469,0.0432109
4.60294804e-02,0.0946094,0.0795781,0.0459766,0.0435938
4.60294808e-02,0.0940625,0.0785937,0.0461328,0.0432734
4.60294812e-02,0.0943125,0.0789687,0.0461094,0.0429609
4.60294816e-02,0.094,0.0778437,0.0468672,0.0432969
4.60294820e-02,0.094875,0.0784531,0.0469609,0.0439297
4.60294824e-02,0.0950469,0.0785312,0.0463047,0.0449063
4.60294828e-02,0.0943906,0.0784375,0.0467891,0.0453125
4.60294832e-02,0.0940781,0.0785312,0.0460625,0.0455234
4.60294836e-02,0.0945156,0.0795937,0.0458281,0.04625
4.60294840e-02,0.094,0.0798437,0.04575,0.0461172
4.60294844e-02,0.0939531,0.0798281,0.0454453,0.0463516
4.60294848e-02,0.0931406,0.0801094,0.0454453,0.0469297
4.60294852e-02,0.0925781,0.0802969,0.0452812,0.0475156
4.60294856e-02,0.0948594,0.0806875,0.0451797,0.0462031
4.60294860e-02,0.0944375,0.0803437,0.0450859,0.0457969
4.60294864e-02,0.0939687,0.0817969,0.0451016,0.0463359
4.60294868e-02,0.0943438,0.081875,0.0447969,0.0456953
4.60294872e-02,0.0945625,0.0810937,0.0451094,0.0456016
4.60294876e-02,0.0933281,0.0811562,0.0451875,0.0446016
4.60294880e-02,0.0942656,0.0809531,0.0452188,0.0444453
4.60294884e-02,0.0939531,0.0801094,0.0459063,0.0445703
4.60294888e-02,0.0939375,0.0816719,0.0451875,0.0437344
4.60294892e-02,0.0936719,0.0809062,0.0449766,0.0432656
4.60294896e-02,0.0938438,0.0800937,0.0457891,0.0430078
4.60294900e-02,0.0954687,0.0792656,0.0452734,0.043625
4.60294904e-02,0.0947812,0.0795625,0.0460469,0.0429766
4.60294908e-02,0.0951875,0.0797031,0.0457812,0.0437891
4.60294912e-02,0.095125,0.0785312,0.0459766,0.0434375
4.60294916e-02,0.0952812,0.0799062,0.0466016,0.0442422
4.60294920e-02,0.094625,0.0800625,0.0459453,0.0440156
4.60294924e-02,0.0957969,0.0797812,0.046125,0.0445078
4.60294928e-02,0.0955781,0.0795312,0.0461563,0.0449375
4.60294932e-02,0.09475,0.0797656,0.0462031,0.0457734
4.60294936e-02,0.0948281,0.0802812,0.0458281,0.0460781
4.60294940e-02,0.0943438,0.0798281,0.0456016,0.0467656
4.60294944e-02,0.0941406,0.0798594,0.0454297,0.0468125
4.60294948e-02,0.0951719,0.0803281,0.0456016,0.046625
4.60294952e-02,0.0955625,0.080875,0.0449141,0.0466406
4.60294956e-02,0.0947344,0.0808437,0.0448594,0.0461016
4.60294960e-02,0.0937344,0.0818281,0.0447344,0.0463984
4.60294964e-02,0.09425,0.0825156,0.04475,0.0465391
4.60294968e-02,0.0955938,0.0830313,0.0449453,0.0457266
4.60294972e-02,0.0934375,0.0805937,0.045,0.0451953
4.60294976e-02,0.0932656,0.08,0.0455234,0.0448516
4.60294980e-02,0.0942656,0.0794531,0.0449453,0.0445078
4.60294984e-02,0.0955625,0.0795937,0.0451563,0.0438125
4.60294988e-02,0.0947344,0.0797187,0.0455,0.0439531
4.60294992e-02,0.0955,0.0792344,0.0455234,0.0439141
4.60294996e-02,0.0952812,0.0784375,0.0463359,0.0433438
4.60295000e-02,0.0942344,0.0780781,0.0460625,0.0434141
4.60295004e-02,0.0952031,0.0793906,0.0458281,0.0430625
4.60295008e-02,0.0960156,0.0800625,0.0457422,0.0435391
4.60295012e-02,0.0954531,0.0794844,0.0458281,0.0437578
4.60295016e-02,0.0953281,0.0800469,0.0463516,0.0439609
4.60295020e-02,0.0951875,0.0800937,0.0465391,0.0445312
4.60295024e-02,0.0955156,0.0804687,0.0462266,0.0444453
4.60295028e-02,0.09525,0.0783125,0.0461094,0.04425
4.60295032e-02,0.0943438,0.0780937,0.0454844,0.0450547
4.60295036e-02,0.0953125,0.0787187,0.0454531,0.0453516
4.60295040e-02,0.0952812,0.0812656,0.04525,0.0455703
4.60295044e-02,0.095375,0.080875,0.0454141,0.045375
4.60295048e-02,0.0955156,0.0803906,0.0454297,0.0457031
4.60295052e-02,0.0938594,0.0791562,0.0449375,0.0460547
4.60295056e-02,0.093875,0.0797812,0.0447969,0.0459141
4.60295060e-02,0.093625,0.0800156,0.0448359,0.0462812
4.60295064e-02,0.0935781,0.081375,0.0445703,0.045625
4.60295068e-02,0.0930469,0.0806875,0.0446563,0.0451328
4.60295072e-02,0.0928281,0.0794375,0.0448047,0.0450469
4.60295076e-02,0.0945,0.0801875,0.0448828,0.0442578
4.60295080e-02,0.0935312,0.0809062,0.0449766,0.0442109
4.60295084e-02,0.0925312,0.0802656,0.0456484,0.0438984
4.60295088e-02,0.0927812,0.0797187,0.0448906,0.0431016
4.60295092e-02,0.0943281,0.0802969,0.0450078,0.0433438
4.60295096e-02,0.0943594,0.0795781,0.0455469,0.0430547
4.60295100e-02,0.0934531,0.0787812,0.0455859,0.0426797
4.60295104e-02,0.0946562,0.0788906,0.0463984,0.043375
4.60295108e-02,0.0949531,0.0791719,0.0461719,0.0435234
4.60295112e-02,0.0944531,0.0783125,0.0458203,0.0439219
4.60295116e-02,0.0951562,0.079375,0.0455234,0.0436406
4.60295120e-02,0.0952969,0.0786875,0.0454141,0.0438516
4.60295124e-02,0.0953594,0.07925,0.0458516,0.0438672
4.60295128e-02,0.0937187,0.0791875,0.0461328,0.0442578
4.60295132e-02,0.0941875,0.0797187,0.0452734,0.0443203
4.60295136e-02,0.0955,0.0800156,0.0445156,0.0449297
4.60295140e-02,0.0949062,0.0785625,0.0450781,0.0450391
4.60295144e-02,0.0937656,0.079375,0.0447969,0.0448672
4.60295148e-02,0.0945312,0.0782187,0.0447344,0.0446484
4.60295152e-02,0.0936719,0.0790312,0.0448047,0.0448828
4.60295156e-02,0.0929531,0.0794531,0.0442578,0.0447734
4.60295160e-02,0.0938281,0.0808281,0.0448281,0.0455469
4.60295164e-02,0.0950781,0.0810625,0.0447188,0.0452891
4.60295168e-02,0.0938906,0.0809531,0.0448594,0.0448672
4.60295172e-02,0.0925156,0.0795312,0.0450781,0.0442188
4.60295176e-02,0.0938125,0.080125,0.0440547,0.044
4.60295180e-02,0.0938125,0.0805156,0.0448438,0.0442969
4.60295184e-02,0.0945781,0.0786875,0.0451484,0.0435859
4.60295188e-02,0.0931562,0.0787656,0.0446563,0.0436953
4.60295192e-02,0.0936094,0.0779375,0.0452969,0.0440391
4.60295196e-02,0.0936719,0.0774375,0.0453516,0.0435
4.60295200e-02,0.0936094,0.0787031,0.045125,0.0422344
4.60295204e-02,0.0942969,0.0777969,0.0450859,0.0428828
4.60295208e-02,0.0939062,0.0783125,0.0451016,0.0437266
4.60295212e-02,0.0939531,0.0772344,0.0449531,0.0439688
4.60295216e-02,0.0949531,0.0784531,0.0449922,0.0439375
4.60295220e-02,0.0960312,0.0785625,0.0454844,0.0437969
4.60295224e-02,0.09625,0.0786094,0.0461563,0.0441484
4.60295228e-02,0.0946719,0.0792812,0.0449922,0.0437422
4.60295232e-02,0.0944844,0.0791719,0.0453828,0.0444141
4.60295236e-02,0.094,0.0786094,0.0452109,0.0446094
4.60295240e-02,0.0942187,0.0795625,0.0453906,0.0453281
4.60295244e-02,0.0950156,0.0794375,0.0448281,0.0444531
4.60295248e-02,0.0951406,0.0793594,0.0447969,0.0451875
4.60295252e-02,0.0935312,0.0800937,0.0444531,0.0446328
4.60295256e-02,0.0939062,0.0788594,0.0449141,0.0451016
4.60295260e-02,0.0940938,0.0793594,0.0453281,0.045
4.60295264e-02,0.094,0.0788906,0.0448828,0.0443828
4.60295268e-02,0.0950312,0.0785469,0.0447344,0.0450391
4.60295272e-02,0.0937812,0.0790469,0.04425,0.0444766
4.60295276e-02,0.0939219,0.0789375,0.0449063,0.0442969
4.60295280e-02,0.0941875,0.0795781,0.0454219,0.04425
4.60295284e-02,0.0941719,0.0777344,0.0451328,0.0441719
4.60295288e-02,0.0927812,0.0780469,0.0456016,0.0432344
4.60295292e-02,0.093375,0.0783437,0.0459688,0.0437031
4.60295296e-02,0.094625,0.0777031,0.0454531,0.0434609
4.60295300e-02,0.0945,0.0775156,0.0453594,0.0442812
4.60295304e-02,0.0954375,0.0784844,0.0458438,0.0438125
4.60295308e-02,0.0942812,0.0788437,0.0456172,0.0437031
4.60295312e-02,0.0941094,0.0775469,0.0455625,0.0438047
4.60295316e-02,0.0935469,0.0781719,0.0455469,0.0438047
4.60295320e-02,0.0950781,0.07925,0.0449375,0.0443906
4.60295324e-02,0.0950625,0.0795469,0.0456797,0.0440938
4.60295328e-02,0.0949219,0.0795,0.0452656,0.044625
4.60295332e-02,0.0944375,0.079,0.0452734,0.0445312
4.60295336e-02,0.0945,0.0792031,0.0455938,0.0445312
4.60295340e-02,0.0944062,0.0799062,0.0453906,0.0454063
4.60295344e-02,0.0950938,0.0792187,0.0454453,0.045
4.60295348e-02,0.0938125,0.0798125,0.0451406,0.0455078
4.60295352e-02,0.0945938,0.0804844,0.0453359,0.0451953
4.60295356e-02,0.0937656,0.08,0.0452422,0.0449453
4.60295360e-02,0.094,0.0807344,0.0449922,0.0449375
4.60295364e-02,0.0941406,0.080625,0.0449922,0.0446016
4.60295368e-02,0.0939687,0.0802969,0.0454141,0.0446563
4.60295372e-02,0.0945469,0.0805469,0.0455625,0.0448516
4.60295376e-02,0.0943906,0.0795312,0.0448672,0.0448906
4.60295380e-02,0.0936719,0.0796562,0.0454453,0.0448125
4.60295384e-02,0.0935156,0.0790469,0.0452812,0.0450859
4.60295388e-02,0.0945938,0.0780312,0.0451016,0.0444531
4.60295392e-02,0.0942812,0.0794531,0.0458203,0.0443203
4.60295396e-02,0.0949219,0.0797344,0.0458438,0.0440156
4.60295400e-02,0.0938906,0.0786562,0.0454141,0.0445625
4.60295404e-02,0.0950469,0.0796094,0.0455156,0.0440234
4.60295408e-02,0.0931719,0.08025,0.04625,0.0448984
4.60295412e-02,0.0942187,0.0786875,0.0459766,0.0443438
4.60295416e-02,0.0949062,0.0796406,0.0458672,0.0447812
4.60295420e-02,0.0948438,0.0783281,0.0455469,0.0444609
4.60295424e-02,0.0954687,0.0784531,0.0463984,0.0446563
4.60295428e-02,0.0950469,0.0785,0.0462266,0.0450938
4.60295432e-02,0.0947031,0.0787344,0.0464844,0.0453516
4.60295436e-02,0.0947969,0.0800937,0.0463906,0.0452344
4.60295440e-02,0.0952812,0.0795469,0.0463359,0.0450625
4.60295444e-02,0.0931719,0.0792031,0.0460625,0.0453672
4.60295448e-02,0.093875,0.07875,0.045875,0.0453359
4.60295452e-02,0.0950781,0.0794062,0.0461719,0.0457344
4.60295456e-02,0.0932656,0.0800937,0.0455938,0.0457969
4.60295460e-02,0.0937812,0.0799375,0.045375,0.0459141
4.60295464e-02,0.0935938,0.0798125,0.0453906,0.0453828
4.60295468e-02,0.0944219,0.0812344,0.0454063,0.0454844
4.60295472e-02,0.0936562,0.0794531,0.0449297,0.0448438
4.60295476e-02,0.0939844,0.0802656,0.0448359,0.0447266
4.60295480e-02,0.0935625,0.0799531,0.0451641,0.0454688
4.60295484e-02,0.0925781,0.0803594,0.0450781,0.0449844
4.60295488e-02,0.0924844,0.0792031,0.045125,0.0449688
4.60295492e-02,0.0939219,0.0784062,0.0449688,0.0437344
4.60295496e-02,0.0948125,0.0798125,0.0452344,0.0442891
4.60295500e-02,0.0946406,0.0799687,0.0459141,0.0442578
4.60295504e-02,0.0942344,0.0805781,0.0458125,0.0438984
4.60295508e-02,0.0938125,0.0799375,0.0456406,0.044125
4.60295512e-02,0.093625,0.0803594,0.0456875,0.0436719
4.60295516e-02,0.0928906,0.0811875,0.0460781,0.0435781
4.60295520e-02,0.0945,0.0811094,0.0458047,0.0438438
4.60295524e-02,0.0948438,0.0805312,0.0459531,0.0445781
4.60295528e-02,0.0946875,0.0807344,0.0459141,0.0445547
4.60295532e-02,0.0940781,0.0797812,0.0460156,0.0444844
4.60295536e-02,0.0939687,0.0801406,0.0457109,0.0446875
4.60295540e-02,0.0947344,0.0812344,0.0454922,0.0451328
4.60295544e-02,0.0947031,0.0795156,0.0456641,0.045
4.60295548e-02,0.0932031,0.0804062,0.0460625,0.0448516
4.60295552e-02,0.0930469,0.0812969,0.0460781,0.0445469
4.60295556e-02,0.0931562,0.0811562,0.0456328,0.0451641
4.60295560e-02,0.0940781,0.0796562,0.0456484,0.0459297
4.60295564e-02,0.0931094,0.0795469,0.045375,0.0458359
4.60295568e-02,0.0937812,0.0802187,0.0451797,0.0451641
4.60295572e-02,0.0947031,0.0802812,0.0446094,0.0452266
4.60295576e-02,0.0939844,0.0805156,0.0453906,0.0443906
4.60295580e-02,0.0944687,0.0811719,0.0451172,0.0445859
4.60295584e-02,0.0942344,0.0810312,0.0445391,0.0443906
4.60295588e-02,0.0945625,0.0808437,0.0450078,0.0449219
4.60295592e-02,0.0934062,0.0814062,0.0452891,0.0448047
4.60295596e-02,0.094,0.0802187,0.0451563,0.0435781
4.60295600e-02,0.0949219,0.0808594,0.0452578,0.0433203
4.60295604e-02,0.0952812,0.0812187,0.0449141,0.0433906
4.60295608e-02,0.094375,0.08325,0.0452969,0.0440078
4.60295612e-02,0.0946562,0.081875,0.0449063,0.0435156
4.60295616e-02,0.0955781,0.0805625,0.0454922,0.0435703
4.60295620e-02,0.0946406,0.08075,0.0456016,0.0436563
4.60295624e-02,0.0941562,0.0807812,0.0449922,0.0434063
4.60295628e-02,0.0944062,0.0804062,0.0456172,0.0433828
4.60295632e-02,0.0947187,0.0808906,0.0454844,0.0437969
4.60295636e-02,0.0963906,0.0805781,0.0456641,0.0443594
4.60295640e-02,0.0947969,0.0811875,0.0454766,0.0443828
4.60295644e-02,0.094875,0.0807812,0.0459531,0.0447656
4.60295648e-02,0.0943438,0.080875,0.0454766,0.0447891
4.60295652e-02,0.094125,0.0804687,0.0456484,0.0444688
4.60295656e-02,0.0947344,0.0799219,0.0455391,0.0450391
4.60295660e-02,0.0945,0.0802187,0.0454453,0.0451641
4.60295664e-02,0.0946719,0.0792187,0.0457734,0.0457422
4.60295668e-02,0.0940625,0.0798125,0.0457969,0.0450625
4.60295672e-02,0.0940469,0.0813906,0.0453516,0.0448359
4.60295676e-02,0.0945469,0.0815781,0.0450703,0.0449531
4.60295680e-02,0.0947969,0.0824531,0.0451953,0.04525
4.60295684e-02,0.0947344,0.081625,0.0448047,0.0453281
4.60295688e-02,0.0945156,0.0814844,0.0448672,0.0449531
4.60295692e-02,0.0949844,0.082,0.04475,0.0446875
4.60295696e-02,0.094875,0.0813281,0.0445,0.0446172
4.60295700e-02,0.0955156,0.081125,0.0448594,0.0438828
4.60295704e-02,0.0951875,0.0811719,0.0446953,0.0433594
4.60295708e-02,0.0947031,0.0808906,0.0452734,0.0435703
4.60295712e-02,0.0942969,0.0805156,0.0451953,0.0430547
4.60295716e-02,0.0947031,0.0820781,0.0450312,0.0433984
4.60295720e-02,0.0939375,0.0815156,0.0450234,0.0430312
4.60295724e-02,0.092875,0.0799062,0.0451094,0.0431172
4.60295728e-02,0.0944219,0.0798437,0.0454844,0.0436875
4.60295732e-02,0.0955938,0.0815,0.0458906,0.0433828
4.60295736e-02,0.0950781,0.0800312,0.0453984,0.0434063
4.60295740e-02,0.0945781,0.0797969,0.0451563,0.0436094
4.60295744e-02,0.0947812,0.0807656,0.0456328,0.0442734
4.60295748e-02,0.0949219,0.0793437,0.0459531,0.0445703
4.60295752e-02,0.0951094,0.0795625,0.0458672,0.0449297
4.60295756e-02,0.0942969,0.0792812,0.0453906,0.0452266
4.60295760e-02,0.0944531,0.079,0.0455312,0.0449688
4.60295764e-02,0.0943281,0.0787187,0.0451953,0.0453281
4.60295768e-02,0.0945312,0.0786094,0.0446719,0.0452578
4.60295772e-02,0.0947812,0.0808125,0.0448672,0.0453984
4.60295776e-02,0.09325,0.0812656,0.0445781,0.0449297
4.60295780e-02,0.0934687,0.0811562,0.0440312,0.0443047
4.60295784e-02,0.09425,0.0804219,0.0438047,0.0446641
4.60295788e-02,0.0938438,0.0790312,0.0447344,0.0446875
4.60295792e-02,0.0951562,0.07825,0.0442344,0.0443672
4.60295796e-02,0.0960781,0.0810469,0.0442969,0.04375
4.60295800e-02,0.0947187,0.0807344,0.0442266,0.0434531
4.60295804e-02,0.0943906,0.0802031,0.0445234,0.0430078
4.60295808e-02,0.0962187,0.0805312,0.0442109,0.04325
4.60295812e-02,0.0955625,0.0797344,0.0443438,0.0433906
4.60295816e-02,0.0937344,0.0800781,0.0448281,0.0432266
4.60295820e-02,0.0944375,0.081,0.0449688,0.042125
4.60295824e-02,0.0959219,0.08075,0.0450625,0.0430547
4.60295828e-02,0.0940156,0.0792656,0.0455234,0.0432812
4.60295832e-02,0.0952656,0.079375,0.0456953,0.0430469
4.60295836e-02,0.0944375,0.0792656,0.0456484,0.0435156
4.60295840e-02,0.0946406,0.0788594,0.0454063,0.0436094
4.60295844e-02,0.0944687,0.0785625,0.0451953,0.0430938
4.60295848e-02,0.094,0.0799219,0.0455469,0.0439531
4.60295852e-02,0.0944062,0.0773125,0.0451328,0.0441641
4.60295856e-02,0.0932969,0.0777031,0.0448906,0.0446875
4.60295860e-02,0.0929531,0.0783125,0.0446016,0.0445
4.60295864e-02,0.0936875,0.0778125,0.0441406,0.0440469
4.60295868e-02,0.0952812,0.0795625,0.0444297,0.0442969
4.60295872e-02,0.0947969,0.0797344,0.0446953,0.0448359
4.60295876e-02,0.0928906,0.0792031,0.0446484,0.0446641
4.60295880e-02,0.0950938,0.0796562,0.0440156,0.0443047
4.60295884e-02,0.0960937,0.0790625,0.0443984,0.0439453
4.60295888e-02,0.0960312,0.0805312,0.0438594,0.0436484
4.60295892e-02,0.0958125,0.0808437,0.0438984,0.0430391
4.60295896e-02,0.0956562,0.0803906,0.0443516,0.0425078
4.60295900e-02,0.094375,0.0803906,0.0444375,0.0429609
4.60295904e-02,0.0940469,0.0804531,0.0442656,0.0422813
4.60295908e-02,0.0949531,0.080125,0.0443047,0.0426406
4.60295912e-02,0.0963281,0.0803281,0.04425,0.0423672
4.60295916e-02,0.094,0.0791875,0.0448281,0.0422656
4.60295920e-02,0.0939687,0.0791094,0.0447422,0.04225
4.60295924e-02,0.0954062,0.0789531,0.0448516,0.0424297
4.60295928e-02,0.0957187,0.0796719,0.0451719,0.0417734
4.60295932e-02,0.0941562,0.0785937,0.0449141,0.0427578
4.60295936e-02,0.0942031,0.0789219,0.0448906,0.0422187
4.60295940e-02,0.0950469,0.0787812,0.0450859,0.0429375
4.60295944e-02,0.0947031,0.0772188,0.0447891,0.0438984
4.60295948e-02,0.0954531,0.0776562,0.0449922,0.0434375
4.60295952e-02,0.0950938,0.0781719,0.0448125,0.0437734
4.60295956e-02,0.094625,0.0785156,0.0446484,0.0438203
4.60295960e-02,0.0932031,0.07825,0.0448359,0.0439531
4.60295964e-02,0.0947031,0.0785156,0.0440938,0.0443828
4.60295968e-02,0.096125,0.0787656,0.0441797,0.0442969
4.60295972e-02,0.0951562,0.0785312,0.0443828,0.0442656
4.60295976e-02,0.0949219,0.0785312,0.0442031,0.0440703
4.60295980e-02,0.0943906,0.077875,0.043625,0.0434375
4.60295984e-02,0.0924062,0.0790312,0.0442656,0.0440391
4.60295988e-02,0.0926406,0.0788281,0.0442578,0.0434297
4.60295992e-02,0.0935469,0.0792187,0.0439297,0.0433047
4.60295996e-02,0.0918906,0.0786094,0.0442891,0.0433594
4.60296000e-02,0.0921406,0.0790625,0.0444063,0.0436719
4.60296004e-02,0.0941406,0.0786094,0.0445547,0.0428594
4.60296008e-02,0.0939844,0.0794844,0.0442656,0.0427969
4.60296012e-02,0.093,0.0805312,0.0446328,0.0422109
4.60296016e-02,0.0933594,0.0810156,0.0449219,0.0423594
4.60296020e-02,0.0945469,0.0802812,0.0451328,0.042625
4.60296024e-02,0.0943906,0.0794844,0.0448125,0.0429844
4.60296028e-02,0.0940156,0.0796406,0.0451328,0.0433906
4.60296032e-02,0.0944375,0.0794062,0.0452422,0.0433203
4.60296036e-02,0.0951719,0.0794219,0.0451328,0.0433359
4.60296040e-02,0.0933594,0.0781406,0.0449063,0.0437812
4.60296044e-02,0.0930781,0.0771719,0.0448281,0.0440625
4.60296048e-02,0.0952187,0.0772344,0.0449688,0.0442188
4.60296052e-02,0.09425,0.0769062,0.0439688,0.0448516
4.60296056e-02,0.0933594,0.0773594,0.0442734,0.0443672
4.60296060e-02,0.0939375,0.0783125,0.044625,0.0442578
4.60296064e-02,0.0941719,0.0787187,0.0436484,0.0441953
4.60296068e-02,0.092875,0.0794687,0.0438203,0.0447734
4.60296072e-02,0.0945312,0.0790781,0.0442812,0.0441406
4.60296076e-02,0.0952031,0.0792187,0.0443281,0.0442656
4.60296080e-02,0.0937031,0.0798906,0.0446406,0.0439297
4.60296084e-02,0.09475,0.0795937,0.0439063,0.0439844
4.60296088e-02,0.0953906,0.0795312,0.043875,0.0440312
4.60296092e-02,0.0937656,0.0786406,0.0442812,0.0426875
4.60296096e-02,0.0945312,0.0787344,0.0450859,0.0425078
4.60296100e-02,0.09525,0.0788437,0.0452031,0.0432656
4.60296104e-02,0.0948594,0.0783906,0.0447812,0.0428828
4.60296108e-02,0.0937187,0.0790469,0.0448984,0.0431875
4.60296112e-02,0.0946562,0.0780156,0.0446172,0.0431094
4.60296116e-02,0.0948438,0.078125,0.0449219,0.0432109
4.60296120e-02,0.0947344,0.0795156,0.0454531,0.0439609
4.60296124e-02,0.0955156,0.0791719,0.0451797,0.0438203
4.60296128e-02,0.0946406,0.0790937,0.0448906,0.0435859
4.60296132e-02,0.0936406,0.0793906,0.0447344,0.0435391
4.60296136e-02,0.0938906,0.0783594,0.0445312,0.0441563
4.60296140e-02,0.0955781,0.0781406,0.0455938,0.0445469
4.60296144e-02,0.094375,0.0789062,0.0446797,0.0440703
4.60296148e-02,0.094,0.0791719,0.0442031,0.0441719
4.60296152e-02,0.0943906,0.079,0.0443984,0.0450156
4.60296156e-02,0.0949062,0.0798437,0.0443516,0.0442578
4.60296160e-02,0.0942656,0.0787812,0.0444453,0.0445859
4.60296164e-02,0.0947031,0.0786094,0.0441016,0.0435156
4.60296168e-02,0.0932187,0.0789687,0.0437344,0.0440156
4.60296172e-02,0.0937031,0.0791094,0.0439375,0.0440312
4.60296176e-02,0.0954531,0.0804219,0.0441406,0.0441953
4.60296180e-02,0.0947656,0.08025,0.044625,0.0441328
4.60296184e-02,0.0939687,0.0803906,0.0442891,0.0433203
4.60296188e-02,0.0941406,0.0800312,0.0440938,0.0429922
4.60296192e-02,0.0934844,0.0795469,0.0442266,0.0427187
4.60296196e-02,0.0962344,0.08075,0.0450703,0.0432891
4.60296200e-02,0.0946719,0.081,0.0445234,0.0424531
4.60296204e-02,0.0930625,0.078625,0.0448828,0.0429141
