Model,DPO3034
Firmware Version,2.16

Point Format,Y,,,
Horizontal Units,S,,,
Horizontal Scale,4e-05,,,
Sample Interval,4e-10,,,
Record Length,1e+06,,,
Gating,47.499900% to 52.500%,47.499900% to 52.500%,47.499900% to 52.500%,47.499900% to 52.500%
Probe Attenuation,1,1,1,1
Vertical Units,V,V,V,V
Vertical Offset,0,0,0,0
Vertical Scale,0.1,0.1,0.02,0.02
Label,,,,
TIME,CH1,CH2,CH3,CH4
9.604800e-06,0.28,0.192,0.0056,0.0056
9.605200e-06,0.28,0.188,0.0048,0.004
9.605600e-06,0.28,0.192,0.004,0.0056
9.606000e-06,0.284,0.184,0.004,0.004
9.606400e-06,0.28,0.18,0.004,0.0032
9.606800e-06,0.28,0.184,0.0024,0.0048
9.607200e-06,0.276,0.184,0.0024,0.0032
9.607600e-06,0.276,0.188,0.0016,0.0008
9.608000e-06,0.28,0.184,0.0008,0.0024
9.608400e-06,0.284,0.18,0.0008,0.0016
9.608800e-06,0.284,0.184,0.0024,0.0032
9.609200e-06,0.28,0.188,0.0016,0.0048
9.609600e-06,0.28,0.188,0.0032,0.0048
9.610000e-06,0.284,0.184,0.004,0.0056
9.610400e-06,0.284,0.192,0.004,0.0056
9.610800e-06,0.284,0.2,0.0048,0.0072
9.611200e-06,0.292,0.2,0.0056,0.008
9.611600e-06,0.292,0.196,0.0072,0.008
9.612000e-06,0.284,0.192,0.0088,0.0088
9.612400e-06,0.28,0.196,0.0088,0.0096
9.612800e-06,0.28,0.204,0.0088,0.0096
9.613200e-06,0.28,0.204,0.0072,0.008
9.613600e-06,0.28,0.196,0.008,0.008
9.614000e-06,0.28,0.192,0.0072,0.0096
9.614400e-06,0.284,0.192,0.008,0.008
9.614800e-06,0.284,0.192,0.0088,0.008
9.615200e-06,0.28,0.188,0.0072,0.0072
9.615600e-06,0.276,0.188,0.0064,0.0064
9.616000e-06,0.272,0.18,0.0064,0.0064
9.616400e-06,0.276,0.176,0.0056,0.004
9.616800e-06,0.28,0.18,0.0048,0.0048
9.617200e-06,0.284,0.18,0.0048,0.0032
9.617600e-06,0.288,0.184,0.004,0.0032
9.618000e-06,0.292,0.18,0.004,0.0032
9.618400e-06,0.292,0.18,0.004,0.004
9.618800e-06,0.284,0.184,0.004,0.004
9.619200e-06,0.28,0.188,0.004,0.004
9.619600e-06,0.284,0.192,0.004,0.0056
9.620000e-06,0.292,0.188,0.0032,0.0072
9.620400e-06,0.292,0.196,0.0048,0.0088
9.620800e-06,0.288,0.204,0.0064,0.0088
9.621200e-06,0.288,0.204,0.0056,0.0096
9.621600e-06,0.288,0.2,0.0072,0.0096
9.622000e-06,0.288,0.196,0.0088,0.0104
9.622400e-06,0.284,0.2,0.0088,0.0104
9.622800e-06,0.292,0.212,0.008,0.0112
9.623200e-06,0.292,0.204,0.0096,0.0112
9.623600e-06,0.288,0.196,0.0104,0.0096
9.624000e-06,0.28,0.192,0.0088,0.0096
9.624400e-06,0.28,0.2,0.0088,0.008
9.624800e-06,0.284,0.188,0.008,0.0088
9.625200e-06,0.28,0.184,0.0064,0.0072
9.625600e-06,0.28,0.176,0.0064,0.0072
9.626000e-06,0.28,0.18,0.0064,0.0072
9.626400e-06,0.284,0.184,0.0064,0.0064
9.626800e-06,0.284,0.18,0.0064,0.0048
9.627200e-06,0.288,0.18,0.0056,0.0048
9.627600e-06,0.284,0.168,0.004,0.0064
9.628000e-06,0.28,0.176,0.004,0.004
9.628400e-06,0.28,0.18,0.0048,0.004
9.628800e-06,0.288,0.188,0.0048,0.004
9.629200e-06,0.288,0.192,0.0048,0.0064
9.629600e-06,0.288,0.192,0.0064,0.0064
9.630000e-06,0.284,0.196,0.0056,0.0064
9.630400e-06,0.292,0.204,0.0056,0.0064
9.630800e-06,0.292,0.204,0.0056,0.0088
9.631200e-06,0.296,0.208,0.0072,0.0088
9.631600e-06,0.296,0.212,0.008,0.0096
9.632000e-06,0.3,0.212,0.008,0.0096
9.632400e-06,0.296,0.212,0.008,0.0096
9.632800e-06,0.296,0.208,0.008,0.0096
9.633200e-06,0.284,0.2,0.008,0.0096
9.633600e-06,0.288,0.2,0.0088,0.012
9.634000e-06,0.288,0.192,0.0096,0.0104
9.634400e-06,0.288,0.196,0.0096,0.0104
9.634800e-06,0.284,0.188,0.0096,0.0104
9.635200e-06,0.28,0.192,0.0088,0.0104
9.635600e-06,0.288,0.192,0.0096,0.0088
9.636000e-06,0.292,0.184,0.0088,0.0096
9.636400e-06,0.28,0.184,0.0072,0.008
9.636800e-06,0.284,0.18,0.0072,0.0064
9.637200e-06,0.288,0.18,0.0064,0.0072
9.637600e-06,0.288,0.18,0.0072,0.0072
9.638000e-06,0.288,0.18,0.0064,0.0056
9.638400e-06,0.288,0.184,0.0056,0.0064
9.638800e-06,0.288,0.192,0.0064,0.0072
9.639200e-06,0.292,0.2,0.0056,0.0088
9.639600e-06,0.292,0.2,0.0072,0.0072
9.640000e-06,0.292,0.204,0.008,0.0096
9.640400e-06,0.292,0.204,0.008,0.0096
9.640800e-06,0.296,0.216,0.0072,0.0096
9.641200e-06,0.292,0.216,0.0072,0.012
9.641600e-06,0.288,0.208,0.0088,0.0096
9.642000e-06,0.288,0.208,0.0088,0.0104
9.642400e-06,0.288,0.216,0.0096,0.0104
9.642800e-06,0.288,0.208,0.0088,0.0104
9.643200e-06,0.288,0.2,0.0088,0.0112
9.643600e-06,0.284,0.2,0.0088,0.0112
9.644000e-06,0.292,0.196,0.0088,0.0104
9.644400e-06,0.288,0.192,0.0096,0.0112
9.644800e-06,0.284,0.192,0.0096,0.0112
9.645200e-06,0.288,0.184,0.0096,0.0112
9.645600e-06,0.284,0.188,0.0104,0.012
9.646000e-06,0.288,0.184,0.0104,0.012
9.646400e-06,0.284,0.176,0.0096,0.0096
9.646800e-06,0.288,0.176,0.0088,0.0096
9.647200e-06,0.292,0.172,0.0088,0.0088
9.647600e-06,0.292,0.18,0.0072,0.0096
9.648000e-06,0.288,0.18,0.008,0.0104
9.648400e-06,0.292,0.184,0.008,0.0104
9.648800e-06,0.284,0.192,0.0088,0.0104
9.649200e-06,0.292,0.2,0.0104,0.0096
9.649600e-06,0.288,0.208,0.0104,0.0096
9.650000e-06,0.288,0.208,0.0096,0.0104
9.650400e-06,0.292,0.204,0.0112,0.0104
9.650800e-06,0.296,0.216,0.0104,0.0104
9.651200e-06,0.296,0.216,0.0088,0.0112
9.651600e-06,0.284,0.22,0.0088,0.0088
9.652000e-06,0.284,0.216,0.0088,0.0088
9.652400e-06,0.288,0.216,0.0072,0.0088
9.652800e-06,0.292,0.208,0.0088,0.0096
9.653200e-06,0.288,0.208,0.0088,0.0096
9.653600e-06,0.288,0.2,0.0088,0.0104
9.654000e-06,0.292,0.2,0.0096,0.0104
9.654400e-06,0.292,0.196,0.0088,0.0096
9.654800e-06,0.292,0.188,0.0096,0.0096
9.655200e-06,0.292,0.184,0.0088,0.0088
9.655600e-06,0.288,0.176,0.0096,0.0088
9.656000e-06,0.288,0.18,0.0088,0.0096
9.656400e-06,0.288,0.18,0.0088,0.0096
9.656800e-06,0.292,0.188,0.0096,0.0104
9.657200e-06,0.296,0.184,0.0072,0.0104
9.657600e-06,0.292,0.184,0.0088,0.0096
9.658000e-06,0.288,0.184,0.0088,0.0104
9.658400e-06,0.292,0.192,0.0104,0.0104
9.658800e-06,0.3,0.196,0.0112,0.012
9.659200e-06,0.3,0.204,0.012,0.0112
9.659600e-06,0.292,0.204,0.012,0.0104
9.660000e-06,0.292,0.204,0.0112,0.0104
9.660400e-06,0.3,0.212,0.012,0.0104
9.660800e-06,0.292,0.212,0.0104,0.0112
9.661200e-06,0.288,0.216,0.0104,0.0128
9.661600e-06,0.3,0.216,0.0104,0.012
9.662000e-06,0.3,0.216,0.0104,0.012
9.662400e-06,0.296,0.208,0.0088,0.0112
9.662800e-06,0.292,0.204,0.0096,0.0112
9.663200e-06,0.3,0.2,0.0104,0.0104
9.663600e-06,0.296,0.2,0.0112,0.0096
9.664000e-06,0.292,0.2,0.0104,0.0104
9.664400e-06,0.288,0.192,0.0104,0.0096
9.664800e-06,0.292,0.188,0.0104,0.0104
9.665200e-06,0.296,0.18,0.0104,0.0096
9.665600e-06,0.296,0.18,0.0088,0.0104
9.666000e-06,0.292,0.176,0.0088,0.0104
9.666400e-06,0.292,0.176,0.0096,0.012
9.666800e-06,0.296,0.18,0.0096,0.0112
9.667200e-06,0.296,0.188,0.0088,0.012
9.667600e-06,0.3,0.184,0.0096,0.0128
9.668000e-06,0.3,0.192,0.0104,0.0128
9.668400e-06,0.296,0.192,0.012,0.0128
9.668800e-06,0.3,0.2,0.0128,0.0144
9.669200e-06,0.3,0.204,0.0128,0.0128
9.669600e-06,0.3,0.212,0.012,0.0128
9.670000e-06,0.296,0.212,0.0112,0.0128
9.670400e-06,0.292,0.216,0.0112,0.0136
9.670800e-06,0.296,0.216,0.012,0.0128
9.671200e-06,0.288,0.216,0.012,0.012
9.671600e-06,0.296,0.212,0.0104,0.012
9.672000e-06,0.3,0.212,0.0104,0.0136
9.672400e-06,0.292,0.208,0.0104,0.012
9.672800e-06,0.3,0.204,0.0112,0.012
9.673200e-06,0.288,0.204,0.0112,0.012
9.673600e-06,0.284,0.204,0.012,0.0104
9.674000e-06,0.288,0.188,0.0112,0.0096
9.674400e-06,0.288,0.188,0.0112,0.0104
9.674800e-06,0.284,0.18,0.0096,0.0096
9.675200e-06,0.288,0.18,0.0088,0.0104
9.675600e-06,0.292,0.18,0.0096,0.0104
9.676000e-06,0.292,0.184,0.008,0.0104
9.676400e-06,0.292,0.184,0.0088,0.0128
9.676800e-06,0.292,0.188,0.0104,0.0128
9.677200e-06,0.296,0.184,0.0104,0.0144
9.677600e-06,0.3,0.184,0.012,0.0128
9.678000e-06,0.3,0.192,0.0128,0.0136
9.678400e-06,0.3,0.204,0.0136,0.0144
9.678800e-06,0.3,0.204,0.0136,0.0144
9.679200e-06,0.296,0.208,0.0144,0.0144
9.679600e-06,0.292,0.212,0.0144,0.0152
9.680000e-06,0.296,0.212,0.0144,0.0144
9.680400e-06,0.296,0.216,0.0136,0.0128
9.680800e-06,0.296,0.216,0.0136,0.0152
9.681200e-06,0.296,0.216,0.0136,0.0144
9.681600e-06,0.296,0.22,0.0136,0.0136
9.682000e-06,0.292,0.216,0.012,0.0128
9.682400e-06,0.288,0.208,0.012,0.0128
9.682800e-06,0.288,0.2,0.0144,0.012
9.683200e-06,0.288,0.192,0.0128,0.012
9.683600e-06,0.288,0.192,0.0128,0.0096
9.684000e-06,0.296,0.188,0.0128,0.0096
9.684400e-06,0.3,0.184,0.0104,0.0096
9.684800e-06,0.292,0.188,0.0096,0.0096
9.685200e-06,0.296,0.18,0.0088,0.0104
9.685600e-06,0.3,0.184,0.0104,0.0104
9.686000e-06,0.3,0.184,0.0112,0.0104
9.686400e-06,0.3,0.188,0.0096,0.0104
9.686800e-06,0.296,0.184,0.0104,0.012
9.687200e-06,0.308,0.192,0.012,0.0128
9.687600e-06,0.296,0.192,0.012,0.0112
9.688000e-06,0.3,0.196,0.0136,0.012
9.688400e-06,0.304,0.204,0.0136,0.0136
9.688800e-06,0.304,0.208,0.0128,0.0128
9.689200e-06,0.3,0.216,0.0136,0.0128
9.689600e-06,0.312,0.22,0.0128,0.0128
9.690000e-06,0.312,0.22,0.0136,0.0152
9.690400e-06,0.3,0.212,0.0128,0.0144
9.690800e-06,0.3,0.216,0.0128,0.0152
9.691200e-06,0.3,0.212,0.0128,0.0144
9.691600e-06,0.292,0.212,0.0128,0.0136
9.692000e-06,0.3,0.216,0.0128,0.0128
9.692400e-06,0.304,0.208,0.0128,0.0128
9.692800e-06,0.3,0.204,0.0128,0.0112
9.693200e-06,0.292,0.196,0.0128,0.012
9.693600e-06,0.3,0.196,0.0128,0.012
9.694000e-06,0.3,0.188,0.0128,0.012
9.694400e-06,0.3,0.184,0.0104,0.0112
9.694800e-06,0.296,0.176,0.0112,0.0096
9.695200e-06,0.3,0.184,0.0104,0.0096
9.695600e-06,0.304,0.188,0.0096,0.0112
9.696000e-06,0.304,0.188,0.0096,0.012
9.696400e-06,0.292,0.188,0.0104,0.0128
9.696800e-06,0.3,0.188,0.0112,0.0112
9.697200e-06,0.304,0.196,0.0128,0.0112
9.697600e-06,0.3,0.196,0.0136,0.0128
9.698000e-06,0.3,0.208,0.0128,0.0128
9.698400e-06,0.3,0.22,0.0128,0.0112
9.698800e-06,0.3,0.216,0.012,0.0128
9.699200e-06,0.304,0.208,0.0112,0.012
9.699600e-06,0.292,0.216,0.0128,0.0128
9.700000e-06,0.296,0.212,0.012,0.0128
9.700400e-06,0.304,0.208,0.012,0.0136
9.700800e-06,0.3,0.216,0.0112,0.0136
9.701200e-06,0.296,0.208,0.012,0.0136
9.701600e-06,0.3,0.208,0.0136,0.0136
9.702000e-06,0.308,0.2,0.0136,0.0136
9.702400e-06,0.3,0.196,0.0128,0.0152
9.702800e-06,0.304,0.196,0.0128,0.0128
9.703200e-06,0.296,0.192,0.012,0.0144
9.703600e-06,0.292,0.192,0.0136,0.0136
9.704000e-06,0.296,0.188,0.0128,0.0128
9.704400e-06,0.296,0.176,0.0112,0.0128
9.704800e-06,0.3,0.18,0.0128,0.012
9.705200e-06,0.3,0.188,0.0128,0.012
9.705600e-06,0.292,0.188,0.0136,0.0136
9.706000e-06,0.296,0.188,0.0144,0.0128
9.706400e-06,0.296,0.192,0.0136,0.0136
9.706800e-06,0.3,0.192,0.0136,0.0136
9.707200e-06,0.3,0.204,0.0144,0.0128
9.707600e-06,0.3,0.196,0.0136,0.0136
9.708000e-06,0.3,0.204,0.0136,0.0128
9.708400e-06,0.296,0.208,0.0144,0.0128
9.708800e-06,0.296,0.212,0.0152,0.0136
9.709200e-06,0.296,0.216,0.0128,0.0136
9.709600e-06,0.304,0.216,0.0128,0.0128
9.710000e-06,0.296,0.22,0.0136,0.0136
9.710400e-06,0.3,0.212,0.012,0.0136
9.710800e-06,0.296,0.216,0.0128,0.0128
9.711200e-06,0.296,0.216,0.0128,0.0128
9.711600e-06,0.3,0.208,0.0104,0.0128
9.712000e-06,0.304,0.2,0.0112,0.012
9.712400e-06,0.3,0.2,0.012,0.012
9.712800e-06,0.3,0.2,0.012,0.0128
9.713200e-06,0.304,0.2,0.0128,0.0136
9.713600e-06,0.3,0.192,0.012,0.0144
9.714000e-06,0.296,0.184,0.0112,0.0144
9.714400e-06,0.304,0.188,0.0128,0.0136
9.714800e-06,0.304,0.188,0.0112,0.0144
9.715200e-06,0.304,0.188,0.0128,0.0144
9.715600e-06,0.3,0.196,0.0152,0.0144
9.716000e-06,0.304,0.2,0.0144,0.0144
9.716400e-06,0.304,0.2,0.016,0.0128
9.716800e-06,0.296,0.196,0.0152,0.0136
9.717200e-06,0.3,0.2,0.0152,0.0144
9.717600e-06,0.3,0.204,0.0152,0.0136
9.718000e-06,0.3,0.208,0.0136,0.0144
9.718400e-06,0.3,0.216,0.0136,0.0128
9.718800e-06,0.3,0.216,0.0128,0.0128
9.719200e-06,0.3,0.208,0.0128,0.0128
9.719600e-06,0.3,0.212,0.0128,0.0128
9.720000e-06,0.296,0.212,0.0128,0.0128
9.720400e-06,0.292,0.208,0.0112,0.0104
9.720800e-06,0.3,0.208,0.0112,0.0104
9.721200e-06,0.3,0.208,0.0112,0.0088
9.721600e-06,0.3,0.204,0.0104,0.0112
9.722000e-06,0.304,0.196,0.0104,0.0112
9.722400e-06,0.304,0.196,0.0112,0.0096
9.722800e-06,0.292,0.2,0.0104,0.0104
9.723200e-06,0.292,0.2,0.0104,0.012
9.723600e-06,0.296,0.188,0.012,0.0136
9.724000e-06,0.308,0.192,0.0128,0.0144
9.724400e-06,0.312,0.192,0.0128,0.0152
9.724800e-06,0.312,0.196,0.0144,0.0152
9.725200e-06,0.308,0.2,0.0152,0.0136
9.725600e-06,0.312,0.204,0.0152,0.0136
9.726000e-06,0.312,0.196,0.0152,0.016
9.726400e-06,0.304,0.204,0.016,0.016
9.726800e-06,0.304,0.212,0.0144,0.0144
9.727200e-06,0.304,0.216,0.016,0.016
9.727600e-06,0.304,0.212,0.0152,0.016
9.728000e-06,0.308,0.212,0.0152,0.016
9.728400e-06,0.312,0.208,0.0144,0.016
9.728800e-06,0.304,0.216,0.016,0.0144
9.729200e-06,0.296,0.224,0.0152,0.0144
9.729600e-06,0.296,0.22,0.0144,0.0128
9.730000e-06,0.3,0.204,0.0128,0.012
9.730400e-06,0.292,0.2,0.012,0.012
9.730800e-06,0.3,0.212,0.012,0.0096
9.731200e-06,0.304,0.204,0.0104,0.0104
9.731600e-06,0.3,0.196,0.0096,0.0096
9.732000e-06,0.296,0.188,0.0096,0.0088
9.732400e-06,0.304,0.196,0.0088,0.0096
9.732800e-06,0.3,0.192,0.008,0.0104
9.733200e-06,0.3,0.188,0.0088,0.0112
9.733600e-06,0.3,0.192,0.0104,0.0112
9.734000e-06,0.304,0.192,0.0112,0.0128
9.734400e-06,0.304,0.192,0.0112,0.0136
9.734800e-06,0.304,0.196,0.0136,0.0136
9.735200e-06,0.308,0.208,0.0136,0.0136
9.735600e-06,0.308,0.212,0.0136,0.0152
9.736000e-06,0.308,0.208,0.0136,0.016
9.736400e-06,0.308,0.204,0.0136,0.0176
9.736800e-06,0.308,0.208,0.016,0.0176
9.737200e-06,0.312,0.224,0.0152,0.0176
9.737600e-06,0.308,0.216,0.016,0.016
9.738000e-06,0.3,0.216,0.0152,0.016
9.738400e-06,0.3,0.216,0.0152,0.0152
9.738800e-06,0.3,0.216,0.016,0.0152
9.739200e-06,0.3,0.204,0.016,0.0144
9.739600e-06,0.3,0.204,0.016,0.0136
9.740000e-06,0.304,0.204,0.0136,0.0136
9.740400e-06,0.3,0.2,0.0136,0.0112
9.740800e-06,0.3,0.196,0.0128,0.0112
9.741200e-06,0.304,0.2,0.0128,0.0104
9.741600e-06,0.292,0.196,0.0104,0.0088
9.742000e-06,0.3,0.192,0.0104,0.0088
9.742400e-06,0.304,0.184,0.0104,0.0088
9.742800e-06,0.304,0.184,0.0104,0.008
9.743200e-06,0.304,0.188,0.0112,0.0096
9.743600e-06,0.312,0.192,0.012,0.012
9.744000e-06,0.312,0.2,0.0112,0.0112
9.744400e-06,0.312,0.196,0.012,0.012
9.744800e-06,0.308,0.212,0.0128,0.0136
9.745200e-06,0.3,0.204,0.0144,0.0136
9.745600e-06,0.308,0.208,0.0136,0.0136
9.746000e-06,0.304,0.212,0.0144,0.0152
9.746400e-06,0.308,0.216,0.0136,0.0144
9.746800e-06,0.308,0.216,0.0144,0.0152
9.747200e-06,0.308,0.22,0.0144,0.0168
9.747600e-06,0.312,0.216,0.0152,0.0176
9.748000e-06,0.308,0.212,0.016,0.0168
9.748400e-06,0.308,0.216,0.0152,0.0168
9.748800e-06,0.304,0.208,0.0168,0.0176
9.749200e-06,0.308,0.208,0.0176,0.016
9.749600e-06,0.304,0.208,0.016,0.0136
9.750000e-06,0.296,0.204,0.0144,0.0128
9.750400e-06,0.304,0.2,0.0136,0.0136
9.750800e-06,0.3,0.192,0.0128,0.0136
9.751200e-06,0.304,0.192,0.0128,0.0128
9.751600e-06,0.304,0.184,0.0136,0.012
9.752000e-06,0.308,0.184,0.0112,0.0112
9.752400e-06,0.312,0.192,0.012,0.0112
9.752800e-06,0.304,0.192,0.012,0.0112
9.753200e-06,0.308,0.188,0.0112,0.0104
9.753600e-06,0.304,0.192,0.012,0.0088
9.754000e-06,0.304,0.2,0.012,0.0088
9.754400e-06,0.308,0.204,0.012,0.0096
9.754800e-06,0.308,0.204,0.0128,0.0112
9.755200e-06,0.304,0.212,0.0128,0.012
9.755600e-06,0.308,0.208,0.012,0.0112
9.756000e-06,0.312,0.216,0.0128,0.012
9.756400e-06,0.308,0.22,0.0112,0.0144
9.756800e-06,0.316,0.216,0.012,0.0144
9.757200e-06,0.32,0.22,0.0128,0.0152
9.757600e-06,0.308,0.22,0.0136,0.016
9.758000e-06,0.308,0.212,0.0136,0.016
9.758400e-06,0.312,0.212,0.0144,0.016
9.758800e-06,0.312,0.212,0.0136,0.0152
9.759200e-06,0.308,0.204,0.0152,0.0144
9.759600e-06,0.3,0.2,0.0144,0.0152
9.760000e-06,0.308,0.2,0.0152,0.016
9.760400e-06,0.3,0.196,0.0136,0.0144
9.760800e-06,0.312,0.196,0.0136,0.0136
9.761200e-06,0.308,0.196,0.0152,0.0136
9.761600e-06,0.304,0.196,0.0152,0.0136
9.762000e-06,0.308,0.188,0.0152,0.012
9.762400e-06,0.312,0.188,0.0152,0.012
9.762800e-06,0.312,0.188,0.0144,0.0128
9.763200e-06,0.312,0.196,0.0152,0.012
9.763600e-06,0.308,0.204,0.0136,0.0112
9.764000e-06,0.3,0.204,0.0136,0.012
9.764400e-06,0.304,0.204,0.0128,0.0104
9.764800e-06,0.304,0.208,0.012,0.0112
9.765200e-06,0.304,0.208,0.0112,0.012
9.765600e-06,0.308,0.216,0.012,0.0112
9.766000e-06,0.312,0.216,0.0112,0.0112
9.766400e-06,0.308,0.22,0.012,0.012
9.766800e-06,0.316,0.22,0.0136,0.0144
9.767200e-06,0.312,0.22,0.0136,0.0136
9.767600e-06,0.312,0.216,0.0128,0.0128
9.768000e-06,0.3,0.212,0.0128,0.0136
9.768400e-06,0.304,0.216,0.0136,0.0136
9.768800e-06,0.316,0.212,0.0136,0.0152
9.769200e-06,0.312,0.208,0.0136,0.0152
9.769600e-06,0.312,0.204,0.0136,0.016
9.770000e-06,0.312,0.196,0.0128,0.016
9.770400e-06,0.316,0.196,0.0136,0.0168
9.770800e-06,0.308,0.196,0.0152,0.0152
9.771200e-06,0.304,0.196,0.016,0.0168
9.771600e-06,0.304,0.196,0.016,0.0168
9.772000e-06,0.304,0.192,0.016,0.0168
9.772400e-06,0.308,0.192,0.016,0.016
9.772800e-06,0.3,0.196,0.0168,0.0144
9.773200e-06,0.308,0.2,0.0168,0.0152
9.773600e-06,0.304,0.204,0.0168,0.0152
9.774000e-06,0.312,0.2,0.016,0.0136
9.774400e-06,0.308,0.204,0.0152,0.012
9.774800e-06,0.304,0.212,0.0136,0.012
9.775200e-06,0.304,0.216,0.0128,0.012
9.775600e-06,0.304,0.216,0.0128,0.012
9.776000e-06,0.308,0.212,0.0128,0.0096
9.776400e-06,0.312,0.22,0.012,0.0104
9.776800e-06,0.316,0.22,0.012,0.0104
9.777200e-06,0.312,0.216,0.012,0.0112
9.777600e-06,0.312,0.216,0.012,0.0104
9.778000e-06,0.312,0.216,0.0112,0.0104
9.778400e-06,0.304,0.212,0.0112,0.0104
9.778800e-06,0.308,0.212,0.0112,0.0128
9.779200e-06,0.32,0.212,0.0096,0.0128
9.779600e-06,0.316,0.208,0.012,0.0136
9.780000e-06,0.316,0.2,0.012,0.0152
9.780400e-06,0.304,0.192,0.0128,0.016
9.780800e-06,0.308,0.196,0.0152,0.0168
9.781200e-06,0.312,0.196,0.016,0.0184
9.781600e-06,0.312,0.192,0.0168,0.0184
9.782000e-06,0.304,0.2,0.0176,0.0192
9.782400e-06,0.308,0.196,0.0184,0.0184
9.782800e-06,0.312,0.196,0.0192,0.0184
9.783200e-06,0.316,0.204,0.0184,0.0168
9.783600e-06,0.308,0.212,0.0176,0.0168
9.784000e-06,0.308,0.216,0.016,0.016
9.784400e-06,0.308,0.212,0.0168,0.0152
9.784800e-06,0.312,0.216,0.016,0.0144
9.785200e-06,0.312,0.22,0.016,0.0136
9.785600e-06,0.304,0.216,0.016,0.0128
9.786000e-06,0.304,0.216,0.0152,0.0136
9.786400e-06,0.308,0.212,0.0128,0.0104
9.786800e-06,0.308,0.216,0.0128,0.0096
9.787200e-06,0.308,0.216,0.0112,0.0088
9.787600e-06,0.312,0.216,0.0112,0.008
9.788000e-06,0.312,0.212,0.0104,0.0104
9.788400e-06,0.324,0.208,0.0104,0.0104
9.788800e-06,0.312,0.204,0.0096,0.0104
9.789200e-06,0.316,0.2,0.0104,0.0104
9.789600e-06,0.316,0.2,0.0112,0.0128
9.790000e-06,0.308,0.2,0.012,0.0136
9.790400e-06,0.308,0.2,0.0128,0.016
9.790800e-06,0.312,0.2,0.0128,0.016
9.791200e-06,0.312,0.2,0.016,0.0184
9.791600e-06,0.32,0.2,0.0168,0.0192
9.792000e-06,0.32,0.2,0.0176,0.0184
9.792400e-06,0.312,0.208,0.0192,0.0184
9.792800e-06,0.312,0.212,0.02,0.0192
9.793200e-06,0.312,0.216,0.0184,0.0192
9.793600e-06,0.304,0.216,0.0184,0.0192
9.794000e-06,0.308,0.216,0.0184,0.0192
9.794400e-06,0.316,0.216,0.0192,0.0176
9.794800e-06,0.312,0.216,0.0184,0.016
9.795200e-06,0.312,0.212,0.0176,0.016
9.795600e-06,0.312,0.212,0.0168,0.0144
9.796000e-06,0.312,0.22,0.0168,0.0136
9.796400e-06,0.304,0.224,0.0136,0.012
9.796800e-06,0.308,0.216,0.0128,0.0104
9.797200e-06,0.312,0.216,0.012,0.0104
9.797600e-06,0.304,0.212,0.012,0.0088
9.798000e-06,0.308,0.2,0.012,0.0088
9.798400e-06,0.312,0.2,0.0104,0.0104
9.798800e-06,0.312,0.2,0.0112,0.0096
9.799200e-06,0.316,0.204,0.0104,0.0096
9.799600e-06,0.316,0.204,0.0112,0.0112
9.800000e-06,0.308,0.204,0.0136,0.0136
9.800400e-06,0.312,0.2,0.0136,0.0152
9.800800e-06,0.316,0.204,0.0144,0.016
9.801200e-06,0.316,0.208,0.0152,0.0184
9.801600e-06,0.312,0.204,0.0168,0.0184
9.802000e-06,0.312,0.208,0.0176,0.02
9.802400e-06,0.312,0.208,0.0192,0.0208
9.802800e-06,0.312,0.212,0.0192,0.0208
9.803200e-06,0.308,0.212,0.02,0.0208
9.803600e-06,0.308,0.216,0.0208,0.02
9.804000e-06,0.316,0.22,0.0192,0.02
9.804400e-06,0.316,0.216,0.0208,0.02
9.804800e-06,0.3,0.22,0.0216,0.0184
9.805200e-06,0.312,0.212,0.02,0.0184
9.805600e-06,0.312,0.216,0.0176,0.0168
9.806000e-06,0.308,0.22,0.016,0.0152
9.806400e-06,0.312,0.216,0.0152,0.0136
9.806800e-06,0.312,0.212,0.0136,0.0136
9.807200e-06,0.312,0.208,0.0136,0.012
9.807600e-06,0.312,0.208,0.012,0.0112
9.808000e-06,0.316,0.204,0.012,0.0096
9.808400e-06,0.312,0.2,0.012,0.0112
9.808800e-06,0.32,0.2,0.012,0.0104
9.809200e-06,0.316,0.192,0.0136,0.012
9.809600e-06,0.316,0.196,0.012,0.012
9.810000e-06,0.312,0.2,0.0128,0.0128
9.810400e-06,0.312,0.204,0.0136,0.0144
9.810800e-06,0.312,0.204,0.0152,0.0152
9.811200e-06,0.312,0.212,0.0176,0.0176
9.811600e-06,0.312,0.216,0.0184,0.0192
9.812000e-06,0.312,0.22,0.0192,0.0208
9.812400e-06,0.316,0.216,0.02,0.02
9.812800e-06,0.316,0.216,0.02,0.0208
9.813200e-06,0.312,0.216,0.0216,0.0216
9.813600e-06,0.308,0.224,0.0208,0.0224
9.814000e-06,0.312,0.216,0.0216,0.0224
9.814400e-06,0.312,0.216,0.0216,0.0216
9.814800e-06,0.308,0.216,0.0208,0.0192
9.815200e-06,0.312,0.22,0.02,0.0192
9.815600e-06,0.312,0.216,0.0216,0.02
9.816000e-06,0.304,0.216,0.0184,0.0176
9.816400e-06,0.308,0.212,0.0152,0.016
9.816800e-06,0.316,0.212,0.0152,0.0144
9.817200e-06,0.32,0.204,0.0152,0.0136
9.817600e-06,0.328,0.204,0.0144,0.012
9.818000e-06,0.316,0.2,0.0128,0.012
9.818400e-06,0.328,0.2,0.0128,0.0128
9.818800e-06,0.32,0.204,0.0128,0.0104
9.819200e-06,0.324,0.204,0.0128,0.012
